postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
SM27NR,SM2 7NR,SM,73.4,100,460,,14,89.8,123.5,460,16.9,14.5,36,,1,16.5,18.3,36,0,0,0,3,10,1,11,383,402,,304,262,301,691
SM27NS,SM2 7NS,SM,76.8,111.6,331,2,18,110.8,121.8,331,19.5,17.3,36,1,6,17.7,18.6,36,1,0,0,1,19,1,20,462,284,8,14,433,438,523
SM27NT,SM2 7NT,SM,79.7,108.5,331,3,,101.6,114.3,331,18.8,15.9,36,1,,15.5,16.7,36,0,1,0,0,17,1,18,490,443,0,,455,462,586
SM27NU,SM2 7NU,SM,78.9,101.1,205,5,,114.7,114.7,,20,15.3,21,1,,17.4,17.4,,0,0,1,0,7,0,7,52,64,3,,52,52,
SM27NZ,SM2 7NZ,SM,78.1,138.6,593,,29,89.3,152.3,593,19.5,17.9,39,,5,16.7,19.5,39,0,0,0,1,7,1,8,311,164,,27,352,308,0
SM27PD,SM2 7PD,SM,66.7,86.8,331,5,,80.6,98.5,331,11.2,13.4,36,1,,13.5,15.1,36,0,1,1,0,13,1,14,322,201,197,,312,317,379
SM27PE,SM2 7PE,SM,73.3,124.3,1096,8,20,91.4,135,673.3,10.4,15,49,1,6.3,13.9,16,41.3,0,0,1,3,37,3,40,432,242,96,58,402,382,133
SM27PF,SM2 7PF,SM,107,123.3,460,5.3,14.8,111.9,164.8,363.3,10,12.9,36,0.7,1.3,12.3,17.3,36,0,2,1,4,15,4,19,420,391,78,281,529,504,410
SM27PG,SM2 7PG,SM,34.9,39.3,107,6,26.5,53.2,53.2,,6.6,5.7,10,1,3.8,7.8,7.8,,0,0,1,4,6,0,6,410,89,50,701,277,277,
SM27PH,SM2 7PH,SM,31.2,144.8,593,6,15.9,113,266.9,513.2,6,12.2,39,0.8,2.4,12,21.7,37.2,0,2,2,8,8,5,13,451,258,71,230,773,669,502
SM27PN,SM2 7PN,SM,25.5,112.2,1096,6,17.8,137.6,217.5,1096,5,9.4,49,1,3.4,13.5,16.5,49,0,0,3,10,11,1,12,302,220,17,360,299,274,0
SM27PP,SM2 7PP,SM,80,139.1,593,7,28,93.9,151.9,461.3,10,16.6,39,1,8,14.3,17.8,37,0,0,1,1,16,3,19,351,226,0,8,330,314,230
SM27PQ,SM2 7PQ,SM,42.1,70.9,205,7,23.3,122.5,122.5,,8,10.4,21,1.5,4.8,16.8,16.8,,0,1,1,6,8,0,8,594,534,133,637,678,678,
SM27PS,SM2 7PS,SM,52.8,50.4,69.73,,29,54.8,54.8,,13.4,14.4,19.98,,10,15.2,15.2,,0,0,0,1,5,0,5,195,199,,238,108,108,
SM27PT,SM2 7PT,SM,75.2,90.9,593,,29,71,93.7,593,20,17.6,39,,6,17.2,18.1,39,0,0,0,1,22,1,23,513,195,,106,369,352,0
SM27QA,SM2 7QA,SM,77.2,124.6,593,6,29,80.3,136.6,418.3,12,16.7,39,9,10,13.6,17.5,37,0,0,1,1,15,3,18,335,315,17,335,307,334,467
SM27QB,SM2 7QB,SM,58.3,99.6,593,5,15.7,86.3,128.5,593,10,13.6,39,0,6.3,14.5,16.5,39,0,1,0,3,11,1,12,268,87,6,18,288,264,0
SM27QE,SM2 7QE,SM,78.1,100.8,331,4,17.5,103.8,122.8,331,14.9,15.4,36,1,9,16,17.7,36,0,1,0,2,11,1,12,709,451,223,1481,420,385,0
SM27QL,SM2 7QL,SM,49.2,66.5,205,,21,71.1,71.1,,10.6,13.2,21,,10,13.5,13.5,,0,0,0,1,10,0,10,888,759,,48,794,794,
SM27QN,SM2 7QN,SM,205,166.8,460,,28,147.6,182.3,460,21,19.4,36,,9,18.6,20.6,36,0,0,0,1,8,1,9,474,395,,0,417,474,929
SM27QR,SM2 7QR,SM,22.2,62.2,331,6,18.1,92.4,116.3,331,5,8.5,36,2,4,11.7,14.1,36,0,0,1,11,9,1,10,310,87,3,369,214,275,820
SM27QS,SM2 7QS,SM,27.3,104.2,593,6.5,22.3,76.4,220.8,461.3,5.6,12,39,1.5,5,14,22.6,37,0,1,1,9,5,3,8,462,204,94,562,489,383,204
SM38AD,SM3 8AD,SM,107,125.1,331,10,12.3,156,175.4,331,10,12.5,36,1,0.7,15.5,17.8,36,0,0,1,3,8,1,9,372,306,24,107,419,417,396
SM38AE,SM3 8AE,SM,39.8,39.3,77.18,,15.4,58.5,58.5,,9.1,8.4,19.53,,1,14.3,14.3,,0,0,0,8,10,0,10,430,144,,232,545,545,
SM38AF,SM3 8AF,SM,69.9,61.8,78.07,,17,66.5,66.5,,19.5,15.3,20,,1,16.8,16.8,,0,0,0,2,19,0,19,298,58,,275,300,300,
SM38AG,SM3 8AG,SM,65.7,66.4,150.09,,14,70.1,70.1,,19.5,15.9,21.63,,1,17,17,,0,0,0,1,14,0,14,305,167,,66,278,278,
SM38AH,SM3 8AH,SM,107,106.4,205,6,,131.5,131.5,,10,10.3,21,1,,12.8,12.8,,0,0,1,0,4,0,4,227,170,9,,282,282,
SM38AJ,SM3 8AJ,SM,156,146.6,205,,,146.7,146.7,,20.5,17.2,21,,,17.2,17.2,,0,0,0,0,6,0,6,328,210,,,328,328,
SM38AN,SM3 8AN,SM,52,80.6,205,,,80.6,80.6,,16.2,13.6,21,,,13.6,13.6,,0,0,0,0,5,0,5,204,66,,,204,204,
SM38AP,SM3 8AP,SM,68.9,47,79.67,9,11,75.3,75.3,,15.8,11.2,20,1,1,19,19,,0,0,2,1,4,0,4,406,548,339,10,539,539,
SM38AR,SM3 8AR,SM,73.8,57.4,79.67,9.5,,68.1,68.1,,18.7,13.5,20,0.5,,16.3,16.3,,0,0,2,0,9,0,9,253,69,10,,251,251,
SM38AS,SM3 8AS,SM,107,114.6,205,,,114.7,114.7,,10,11.8,21,,,11.8,11.8,,0,0,0,0,6,0,6,194,170,,,130,130,
SM38AW,SM3 8AW,SM,60.4,63.1,78.12,,,63.2,63.2,,17.8,15.1,19.53,,,15,15,,0,0,0,0,5,0,5,799,208,,,799,799,
SM38AY,SM3 8AY,SM,80,139.6,593,6.5,13,108.4,178.8,460.5,20,19.4,49.99,0.5,1,20.1,25,44.5,0,1,1,1,8,2,10,596,611,138,2,560,568,603
SM38AZ,SM3 8AZ,SM,66.4,71.1,156.34,9,12,91.2,91.2,,10.4,11.8,22.46,1,1,15.5,15.5,,0,0,1,1,6,0,6,204,59,59,20,225,225,
SM38BD,SM3 8BD,SM,78.1,82.4,205,9,13,97.9,97.9,,10,13.2,21,1,1,15.8,15.8,,0,0,2,1,14,0,14,345,261,462,46,325,325,
SM38BH,SM3 8BH,SM,79.7,71.3,159.24,1,,84.1,84.1,,20,14.5,29.99,0.5,,17.1,17.1,,2,0,0,0,11,0,11,566,304,7,,617,617,
SM38BL,SM3 8BL,SM,76.8,60.6,80,,10,70.6,70.6,,20,15.2,20,,1,18,18,,0,0,0,1,5,0,5,129,73,,76,140,140,
SM38BN,SM3 8BN,SM,46.5,48.5,94.89,1,10,62.8,62.8,,11.1,10.4,20,0,1,13.7,13.7,,1,0,0,1,6,0,6,267,57,22,11,350,350,
SM38BS,SM3 8BS,SM,73.7,89.4,331,2,,91.8,115.7,331,19.5,14.6,36,1,,16.8,18.7,36,2,0,1,0,9,1,10,209,158,9,,220,227,287
SM38BU,SM3 8BU,SM,79.7,97.3,331,8,,93.4,109.2,331,14.2,15.9,36,1,,16.6,17.9,36,0,0,2,0,14,1,15,299,255,124,,274,282,393
