postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
LL615SZ,LL61 5SZ,LL,47.2,49.1,79.66,7,,51.5,51.5,,13.9,13.6,20,1,,14.3,14.3,,0,0,1,0,17,0,17,638,266,11,,674,674,
LL615TJ,LL61 5TJ,LL,30.2,31.8,76.01,6,11,56.6,56.6,,8.8,9.9,20,0.8,1,19,19,,0,1,3,1,5,0,5,424,350,217,12,673,673,
LL615TQ,LL61 5TQ,LL,66.1,66.8,78.68,,,66.8,66.8,,19.8,19.8,20,,,19.8,19.8,,0,0,0,0,6,0,6,930,689,,,930,930,
LL615TX,LL61 5TX,LL,24.6,25.9,54.83,10,16.6,38.4,38.4,,6.2,6.2,20,1,2.8,10.8,10.8,,0,0,1,5,5,0,5,214,119,84,95,359,359,
LL615UJ,LL61 5UJ,LL,34.2,30.9,54.74,3,,42,42,,9.6,9.1,20,1,,12.4,12.4,,0,2,0,0,5,0,5,225,131,107,,273,273,
LL615UX,LL61 5UX,LL,39.8,43.1,53.86,,,43,43,,10,12.2,15.93,,,12.2,12.2,,0,0,0,0,5,0,5,482,450,,,482,482,
LL615UZ,LL61 5UZ,LL,9.3,14.3,40,8,,40,40,,1,2.7,10,1,,10,10,,0,0,4,0,1,0,1,207,39,40,,875,875,
LL615YG,LL61 5YG,LL,58.5,57.5,74.81,,,57.5,57.5,,19.5,17,20,,,17,17,,0,0,0,0,8,0,8,640,386,,,640,640,
LL615YH,LL61 5YH,LL,41,37.3,63.99,4,22,47,47,,8.5,7.6,14.89,1,3,10,10,,0,1,0,1,5,0,5,774,670,313,2315,557,557,
LL615YN,LL61 5YN,LL,57.1,54.9,79.76,8,16,58.8,58.8,,19.5,15.2,20,1,1,16.5,16.5,,0,0,1,1,22,0,22,256,99,7,59,277,277,
LL615YP,LL61 5YP,LL,58.6,56.3,73.73,,10,60.5,60.5,,15.4,13.8,20,,1,15,15,,0,0,0,1,11,0,11,286,221,,63,280,280,
LL615YR,LL61 5YR,LL,57.3,52.4,79.34,,18,56.7,56.7,,10,10.8,20,,3.5,11.8,11.8,,0,0,0,2,16,0,16,486,402,,1016,420,420,
LL615YS,LL61 5YS,LL,54.8,54.1,78.12,10,,58.5,58.5,,17,14.2,20,1,,15.5,15.5,,0,0,1,0,10,0,10,521,226,109,,562,562,
LL615YT,LL61 5YT,LL,53.7,48.7,71.08,9,13,52.9,52.9,,14.7,13.4,20,1,1,14.8,14.8,,0,0,1,1,18,0,18,474,211,71,2,523,523,
LL615YW,LL61 5YW,LL,40,38.9,64.88,7.3,22.4,47,47,,10,10.3,20,1,4.6,12.8,12.8,,0,1,2,7,26,0,26,416,122,19,227,512,512,
LL615YX,LL61 5YX,LL,19.9,22.9,67.08,6.4,19.6,38,38,,4,4.9,19.53,1,3.4,9.6,9.6,,0,2,5,20,12,0,12,357,186,73,270,667,667,
LL616AB,LL61 6AB,LL,77.4,68.3,79.91,,,68.3,68.3,,19.5,16.5,20,,,16.5,16.5,,0,0,0,0,10,0,10,546,474,,,546,546,
LL616AU,LL61 6AU,LL,80,108.6,160,,,108.6,108.6,,20,22.9,30,,,22.9,22.9,,0,0,0,0,7,0,7,305,190,,,305,305,
LL616AX,LL61 6AX,LL,6.6,6.1,9.11,6,,,,,0.8,0.9,1.12,0.8,,,,,0,1,4,0,0,0,0,108,62,108,,,,
LL616BD,LL61 6BD,LL,29.6,55,160,2.5,,107.5,107.5,,5.4,10.3,30,0.5,,20,20,,1,3,0,0,4,0,4,97,53,14,,131,131,
LL616BJ,LL61 6BJ,LL,55,67.9,160,3.5,,82.2,82.2,,10,13.7,30,0.5,,16.7,16.7,,0,2,0,0,9,0,9,227,180,0,,227,227,
LL616EQ,LL61 6EQ,LL,39.9,43.5,79.67,1,23,61.1,61.1,,10,10.9,20,0.5,3.5,14.8,14.8,,3,1,0,2,12,0,12,313,70,18,164,384,384,
LL616HJ,LL61 6HJ,LL,21.2,23.5,39.84,8.5,16,39,39,,1,3.6,9.61,0.5,1,7.3,7.3,,0,0,2,2,3,0,3,359,363,45,199,675,675,
LL616HZ,LL61 6HZ,LL,79.7,50.5,79.67,5,24,79.8,79.8,,15,11.1,20,0.5,1,18.8,18.8,,0,1,1,1,4,0,4,125,48,57,0,191,191,
LL616JA,LL61 6JA,LL,80,200.3,1000,4,,79.6,233,1000,20,30.7,115,0,,20,35.8,115,0,1,0,0,5,1,6,480,316,11,,525,559,725
