postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
TR24HD,TR2 4HD,TR,80,127,330,1,,120,190,330,20,22.4,50,0.3,,25,33.3,50,3,0,0,0,4,2,6,291,259,7,,383,384,385
TR24HE,TR2 4HE,TR,80,89.6,330,7.3,10.5,112.8,134.5,330,20,17.1,50,0.9,1,23.3,26,50,0,1,8,2,18,2,20,407,296,279,119,495,494,484
TR24HN,TR2 4HN,TR,80,97.4,160,,22,106.9,106.9,,20,20.1,30,,1,22.5,22.5,,0,0,0,1,8,0,8,323,355,,8,322,322,
TR24HX,TR2 4HX,TR,67.5,102.8,550,,16,71.7,140,550,15,17.8,75,,1,16.7,25,75,0,0,0,3,6,1,7,384,301,,99,555,506,212
TR24HZ,TR2 4HZ,TR,39.8,79.3,1000,5.6,13.4,77.1,122.3,665,10,13.7,115,1,1.6,16.2,21.3,82.5,0,4,4,8,24,2,26,370,255,134,535,358,377,605
TR24JA,TR2 4JA,TR,67.5,65.7,160,9.5,,93.8,93.8,,15,13.7,30,1,,20,20,,0,0,2,0,4,0,4,174,171,151,,187,187,
TR24JG,TR2 4JG,TR,80,150.1,550,8,13,120,206,550,20,25.2,75,0,1,25,35,75,0,0,1,1,4,1,5,310,274,22,393,291,351,590
TR24JH,TR2 4JH,TR,58.8,56.1,79.67,8,12,59.4,59.4,,14.8,13.5,20,1,2,14.4,14.4,,0,0,2,2,57,0,57,314,167,53,211,327,327,
TR24JL,TR2 4JL,TR,66.7,63.5,79.67,,,63.6,63.6,,20,16,20,,,16,16,,0,0,0,0,5,0,5,605,345,,,605,605,
TR24JR,TR2 4JR,TR,37.7,38.9,79.96,9,13,52.8,52.8,,9.4,8.6,20,1,1,12.3,12.3,,0,0,1,1,4,0,4,179,148,14,110,238,238,
TR24JS,TR2 4JS,TR,49.3,46.8,74.88,,12,51.9,51.9,,10,11.4,20,,1,12.9,12.9,,0,0,0,1,7,0,7,111,52,,18,124,124,
TR24JT,TR2 4JT,TR,39.1,38.7,76.38,6,27,42.5,42.5,,8.3,9.4,20,1,10.7,10.1,10.1,,0,1,2,3,35,0,35,709,417,61,320,798,798,
TR24JU,TR2 4JU,TR,61.1,59.2,77.13,,,59.2,59.2,,19.5,16.4,20,,,16.3,16.3,,0,0,0,0,9,0,9,305,204,,,305,305,
TR24JX,TR2 4JX,TR,39.2,39.2,50.29,,27.5,40.6,40.6,,7.3,7.6,12.41,,5,7.9,7.9,,0,0,0,2,16,0,16,484,181,,218,518,518,
TR24JY,TR2 4JY,TR,42.3,41.7,54.77,,,41.7,41.7,,9.3,8.9,10,,,8.9,8.9,,0,0,0,0,9,0,9,409,157,,,409,409,
TR24LA,TR2 4LA,TR,78.7,58.7,80,2,,72.9,72.9,,20,15.1,20,0.5,,18.8,18.8,,1,1,0,0,8,0,8,271,236,52,,292,292,
TR24LD,TR2 4LD,TR,74.9,60.4,80,,12,71.5,71.5,,19.8,15.4,20,,3,18.2,18.2,,0,0,0,3,13,0,13,275,136,,59,325,325,
