postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
BS308YZ,BS30 8YZ,BS,107,120,593,7,25.2,111.8,145.9,418.3,10,12.7,39,1,4.6,12.3,15,37,0,0,2,5,24,3,27,428,149,37,72,469,507,809
BS308ZH,BS30 8ZH,BS,78.1,55.6,80,6,12.5,68.9,68.9,,18.9,13.3,20,1,1,16.9,16.9,,0,1,1,2,14,0,14,379,187,38,17,479,479,
BS309AA,BS30 9AA,BS,72,133.3,593,,14.5,90.2,140.7,494.3,18.8,17,39,,1,15.2,18,37.5,0,0,0,2,28,4,32,335,189,,39,325,333,384
BS309AB,BS30 9AB,BS,44,71.4,331,,15.5,60,79.4,331,10,10.8,36,,1,10.4,12.2,36,0,0,0,2,13,1,14,132,98,,65,137,132,60
BS309AD,BS30 9AD,BS,66.2,124,593,,20.2,90.8,138,527.5,14.5,15.7,39,,3.8,14.7,17.3,38.3,0,0,0,5,33,4,37,346,166,,496,286,308,482
BS309AE,BS30 9AE,BS,64.6,114.7,593,5,20.5,78.8,124.3,548.7,15.8,15.8,39,1,4.5,14.8,17,38,0,1,0,2,28,3,31,327,184,2,64,351,323,61
BS309AG,BS30 9AG,BS,40.6,65.5,205,,16.3,78.8,78.8,,9.8,10,21,,3.3,11.8,11.8,,0,0,0,3,11,0,11,309,90,,33,384,384,
BS309AH,BS30 9AH,BS,50.4,90.2,593,2,21.5,82.8,108.3,593,10,13.1,39,1,5.3,14.1,15.3,39,0,1,0,4,19,1,20,399,372,59,174,464,441,0
BS309AJ,BS30 9AJ,BS,107,140.8,593,,10,79.6,145.6,435.8,10,15.7,39,,1,11.5,16.3,37.2,0,0,0,1,22,5,27,310,205,,42,272,309,472
BS309AL,BS30 9AL,BS,39.8,59.9,205,5,19.3,79.6,79.6,,6.5,7.9,21,5,4.7,9.3,9.3,,0,1,0,3,9,0,9,195,115,640,185,149,149,
BS309AN,BS30 9AN,BS,59.8,95.3,331,10,,81.6,102.4,331,15.3,15.3,36,1,,14.7,16.5,36,0,0,1,0,11,1,12,370,292,314,,381,375,305
BS309AQ,BS30 9AQ,BS,107,97.4,205,,20,105.2,105.2,,10,10.6,21,,4,11.3,11.3,,0,0,0,1,10,0,10,358,115,,32,390,390,
BS309AR,BS30 9AR,BS,55.7,58,76.64,,,58,58,,17,17.2,20,,,17.3,17.3,,0,0,0,0,7,0,7,427,362,,,427,427,
BS309AU,BS30 9AU,BS,50.2,46.4,75.46,,15,51.2,51.2,,10,12.3,20,,1,14,14,,0,0,0,2,13,0,13,357,126,,58,403,403,
BS309AY,BS30 9AY,BS,90.9,159.2,593,,,98.7,159.3,462,20,20,39,,,16.5,20,37.5,0,0,0,0,10,2,12,766,415,,,902,766,88
BS309AZ,BS30 9AZ,BS,107,89,107,,,89,89,,10,12,19.53,,,12,12,,0,0,0,0,7,0,7,295,192,,,295,295,
BS309BA,BS30 9BA,BS,53.9,72.8,205,2,13,94.5,94.5,,10,10.5,21,0,1,13.7,13.7,,0,1,0,1,6,0,6,339,123,7,61,271,271,
