postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
TS78HG,TS7 8HG,TS,107,139.3,593,,19.1,139.7,209.3,418.3,10,12.7,39,,1.1,13.7,19.5,37,0,0,0,7,9,3,12,279,194,,75,348,328,269
TS78HH,TS7 8HH,TS,107,120.7,460,,19,161.4,204,395.5,10,11.3,36,,1.1,16.1,19.7,36,0,0,0,9,9,2,11,239,185,,142,263,318,567
TS78HJ,TS7 8HJ,TS,78.1,135.8,593,,,85.6,135.8,462,19.5,20.1,39,,,17.4,20.1,37.5,0,0,0,0,13,2,15,310,246,,,320,290,91
TS78HL,TS7 8HL,TS,107,195.9,593,,,110.4,195.8,435,20,23.1,39,,,18.2,23.1,36.6,0,0,0,0,14,5,19,497,376,,,450,471,529
TS78HQ,TS7 8HQ,TS,107,139.5,331,,22,136.4,168.8,331,10,13.9,36,,1,13.3,17.1,36,0,0,0,3,10,2,12,420,322,,340,468,440,301
TS78HY,TS7 8HY,TS,78.1,94.8,331,,22,86.2,98.4,331,19.5,15.5,36,,1,15.2,16.2,36,0,0,0,1,19,1,20,467,262,,15,439,420,45
TS78HZ,TS7 8HZ,TS,93.5,144.7,331,,,121.4,144.7,331,20,19.8,36,,,17.8,19.8,36,0,0,0,0,16,2,18,532,462,,,534,533,517
TS78JA,TS7 8JA,TS,78.1,109.3,331,,19.8,98.3,120.8,331,19,16,36,,4,15.5,17.5,36,0,0,0,4,28,3,31,289,243,,248,238,276,625
TS78JB,TS7 8JB,TS,78.1,97.8,205,,14,103.3,103.3,,19.5,15.8,21,,1,16.7,16.7,,0,0,0,1,15,0,15,623,466,,0,623,623,
TS78JD,TS7 8JD,TS,107,102.9,205,8,28,127.1,127.1,,10,10.3,21,1,5,12.4,12.4,,0,0,1,1,7,0,7,409,283,554,184,362,362,
TS78JE,TS7 8JE,TS,107,100.6,205,,23.5,122.6,122.6,,10,11.4,21,,3,13.9,13.9,,0,0,0,2,7,0,7,283,252,,351,223,223,
TS78JF,TS7 8JF,TS,33.7,80.5,205,,22.3,139,139,,6.5,9.7,21,,4.8,14.8,14.8,,0,0,0,4,4,0,4,338,117,,74,602,602,
TS78JG,TS7 8JG,TS,107,146.3,460,,19,131.5,197.2,460,10,13.1,36,,2.5,12.8,17.4,36,0,0,0,2,4,1,5,270,200,,295,277,260,194
TS78JH,TS7 8JH,TS,107,119.8,205,,,119.8,119.8,,10,12.2,21,,,12.2,12.2,,0,0,0,0,10,0,10,93,100,,,83,83,
