postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
RG13GF,RG1 3GF,RG,54.8,111.6,1000,,17.3,82.3,119.4,750,10,12.4,20,,4,8.4,7.9,0,0,0,0,3,34,2,36,474,318,,467,293,277,0
RG13GG,RG1 3GG,RG,62.3,153.8,1000,9.5,15,75.7,168.1,1000,16.6,13.9,20,1,1,11.2,10.1,0,0,0,2,1,27,3,30,517,424,418,359,377,339,0
RG13GH,RG1 3GH,RG,47.2,45.9,73.49,9,11,49.4,49.4,,10,11.5,20,1,1,12.6,12.6,,0,0,1,1,20,0,20,1584,1327,2628,1472,1538,1538,
RG13GJ,RG1 3GJ,RG,63.8,54.4,76.28,8.7,,63.5,63.5,,17.8,14.8,20,1,,17.6,17.6,,0,0,3,0,15,0,15,1225,1006,504,,1369,1369,
RG13HA,RG1 3HA,RG,77.4,74.9,107,,,75,75,,19.5,18.3,20,,,18.4,18.4,,0,0,0,0,8,0,8,1088,681,,,952,952,
RG13HB,RG1 3HB,RG,52,147.1,593,,17,100.5,199,593,10,12.5,39,,1,11.5,17,39,0,0,0,2,4,1,5,169,6,,127,148,118,0
RG13HD,RG1 3HD,RG,78.1,68.5,107,,15,75.1,75.1,,10,13.2,19.53,,1,14.8,14.8,,0,0,0,1,8,0,8,615,152,,694,606,606,
RG13HE,RG1 3HE,RG,79.7,97.4,460,,14,84.7,101,460,10,14.6,36,,1,14.3,15.3,36,0,0,0,1,22,1,23,284,244,,7,297,284,0
RG13HF,RG1 3HF,RG,71.6,77.1,107,,,77.1,77.1,,18,15.4,20,,,15.4,15.4,,0,0,0,0,7,0,7,894,848,,,894,894,
RG13HG,RG1 3HG,RG,80,108.7,331,8,11,102.1,121.2,331,10,12.6,36,1,1,12,14,36,0,0,2,1,22,2,24,298,206,89,319,333,315,110
RG13HH,RG1 3HH,RG,50.4,133.5,593,8,,74.4,144.9,462,8.9,13.2,39,1,,9.2,14.4,37.5,0,0,1,0,9,2,11,653,437,1,,792,653,28
RG13HQ,RG1 3HQ,RG,107,124.4,593,,12,88.9,134.7,593,10,11.1,39,,1,9.4,12.1,39,0,0,0,1,10,1,11,537,566,,1027,488,443,0
RG13HW,RG1 3HW,RG,78.1,72.2,80,,,72.1,72.1,,19.5,17,20,,,17,17,,0,0,0,0,7,0,7,526,261,,,526,526,
RG13HX,RG1 3HX,RG,56.8,53,78.12,,12,61,61,,14.8,13.4,20,,1,15.8,15.8,,0,0,0,1,5,0,5,581,300,,252,647,647,
RG13JB,RG1 3JB,RG,73.8,66.2,79.91,,,66.3,66.3,,19.8,17.3,20,,,17.4,17.4,,0,0,0,0,8,0,8,363,273,,,363,363,
RG13JD,RG1 3JD,RG,67.5,50.4,79.67,5,16.5,69.2,69.2,,19.4,13.6,20,1,1,19.8,19.8,,0,0,1,2,6,0,6,242,253,0,0,161,161,
RG13JF,RG1 3JF,RG,59.4,60,107,5,16.3,91.2,91.2,,10,7.4,20,0,1.3,11.7,11.7,,0,1,0,3,6,0,6,251,241,257,118,316,316,
RG13JG,RG1 3JG,RG,67.2,72.6,205,,13.5,90.3,90.3,,10,12.3,21,,1,15.7,15.7,,0,0,0,6,20,0,20,347,343,,261,321,321,
RG13JJ,RG1 3JJ,RG,21.7,142.8,1000,9,15.9,137.5,281.8,666.7,1.2,1.2,1.27,1,1.2,0,0,0,0,0,1,11,8,3,11,469,321,958,425,0,0,0
RG13JL,RG1 3JL,RG,73.3,71.4,107,,,71.3,71.3,,15.3,14,19.53,,,14,14,,0,0,0,0,7,0,7,426,443,,,365,365,
RG13JN,RG1 3JN,RG,107,160.8,593,,,101.7,160.8,409.2,19.5,18.6,39,,,14.3,18.6,36.6,0,0,0,0,21,5,26,628,494,,,592,532,278
RG13JP,RG1 3JP,RG,107,102.8,205,2,,112,112,,10,13.4,21,1,,14.5,14.5,,0,1,0,0,11,0,11,258,131,49,,254,254,
RG13JQ,RG1 3JQ,RG,80,255,1000,,,91,255,665,20,33.6,115,,,14,33.6,82.5,0,0,0,0,5,2,7,627,548,,,574,627,762
RG13JR,RG1 3JR,RG,80,164.2,1096,8,16.5,110.9,209.4,1096,10,14.9,49,1,1,15.8,19.1,49,0,0,1,2,9,1,10,530,553,488,648,509,458,0
RG13JS,RG1 3JS,RG,79,88,205,,17,91.3,91.3,,10,13,21,,1,13.6,13.6,,0,0,0,1,21,0,21,530,443,,283,517,517,
RG13JT,RG1 3JT,RG,79.9,103,331,,14.4,109.1,115.3,331,10,13.9,36,,0.8,15.2,15.8,36,0,0,0,5,35,1,36,487,406,,264,463,463,465
