postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
YO177LE,YO17 7LE,YO,46.2,52.2,80,,19.2,58.8,58.8,,10,12.6,20,,1.2,14.9,14.9,,0,0,0,5,25,0,25,336,193,,238,356,356,
YO177LL,YO17 7LL,YO,72.6,72.3,80,,,72.4,72.4,,19.4,16.3,20,,,16.3,16.3,,0,0,0,0,11,0,11,396,170,,,396,396,
YO177LP,YO17 7LP,YO,79.7,65,80,8,23,79.1,79.1,,20,14.3,20,1,1,18,18,,0,0,1,1,7,0,7,87,32,16,0,97,97,
YO177LQ,YO17 7LQ,YO,78.1,60.7,79.91,10,20.8,71.3,71.3,,19.5,14.7,20,3,2.3,17.7,17.7,,0,0,1,4,20,0,20,375,186,0,200,429,429,
YO177LT,YO17 7LT,YO,75.2,61,79.91,,23.5,69.3,69.3,,19.5,14.4,20,,1,17.3,17.3,,0,0,0,2,9,0,9,515,417,,880,434,434,
YO177LW,YO17 7LW,YO,75.9,54.4,79.91,,18.5,78.3,78.3,,20,12.5,20,,1,20,20,,0,0,0,2,3,0,3,110,88,,46,153,153,
YO177LX,YO17 7LX,YO,78.6,68.8,80,,16,72.3,72.3,,20,17.3,20,,1,18.4,18.4,,0,0,0,1,15,0,15,92,37,,27,84,84,
YO177LY,YO17 7LY,YO,79.7,57.7,80,,24.3,67.7,67.7,,20,13.6,20,,2.7,17,17,,0,0,0,3,10,0,10,172,53,,99,194,194,
YO177NB,YO17 7NB,YO,23.4,135.6,1000,8,19.4,112,270,665,1.3,19.6,115,1,1,24,40.7,82.5,0,0,1,7,5,2,7,238,142,15,177,326,330,341
YO177ND,YO17 7ND,YO,79.7,109.2,1000,8,17,82.2,128.1,1000,20,21,115,0,1,20.3,25,115,0,0,1,3,19,1,20,375,393,9,141,385,429,1266
YO177NE,YO17 7NE,YO,78.1,66.8,80,,23,68.8,68.8,,20,16.9,20,,1,17.7,17.7,,0,0,0,1,21,0,21,519,321,,299,529,529,
YO177NN,YO17 7NN,YO,39.8,38.7,54.38,,21,41.7,41.7,,7.3,7.1,10,,1,8.2,8.2,,0,0,0,1,6,0,6,320,153,,128,298,298,
YO177NQ,YO17 7NQ,YO,39.8,43.9,78.12,,22.8,54.4,54.4,,8.2,8.7,20,,2.4,11.9,11.9,,0,0,0,9,18,0,18,286,168,,188,336,336,
YO177PG,YO17 7PG,YO,40,44,79.67,,16.8,65.8,65.8,,10,9.3,20,,1,16,16,,0,0,0,4,5,0,5,562,680,,471,635,635,
YO177PH,YO17 7PH,YO,63.8,49.6,80,9,15.3,70.2,70.2,,18.5,11.8,20,1,1.2,18.1,18.1,,0,0,1,6,12,0,12,375,398,154,346,408,408,
YO177PJ,YO17 7PJ,YO,54.8,74.9,1000,,15.8,80.7,117.4,1000,10,13.5,115,,1.1,18.7,22.5,115,0,0,0,18,24,1,25,345,239,,229,423,429,580
YO177PL,YO17 7PL,YO,54.8,50.2,74.17,,13.7,61.1,61.1,,15.7,12.8,20,,1,16.3,16.3,,0,0,0,3,10,0,10,527,346,,143,642,642,
YO177PN,YO17 7PN,YO,39.8,44.6,76.33,,15.5,68,68,,10,10.4,20,,1.3,17.8,17.8,,0,0,0,4,5,0,5,637,500,,687,596,596,
YO177PP,YO17 7PP,YO,54.8,48.1,78.12,,15.6,63.3,63.3,,16.6,12.1,20,,1.1,17.3,17.3,,0,0,0,7,15,0,15,476,400,,250,581,581,
YO177PQ,YO17 7PQ,YO,54.8,45.8,75.75,,16,60.7,60.7,,10,9.4,19.27,,1,13.5,13.5,,0,0,0,3,6,0,6,670,496,,501,755,755,
YO177PR,YO17 7PR,YO,58.8,71.4,330,8,14.8,82.9,88.6,330,12.6,14.5,50,1,1.1,17.8,18.6,50,0,0,1,12,42,1,43,535,438,188,337,596,598,704
YO177WA,YO17 7WA,YO,66.8,64,79.66,,,64,64,,20,17.9,20,,,17.9,17.9,,0,0,0,0,8,0,8,363,321,,,363,363,
YO177XG,YO17 7XG,YO,39.8,38,60.47,,18.3,51.2,51.2,,10,7.5,12.53,,3.3,10.3,10.3,,0,0,0,4,6,0,6,104,32,,10,150,150,
YO177XH,YO17 7XH,YO,39.1,45.2,78.12,,,45.2,45.2,,9.8,10.9,20,,,10.9,10.9,,0,0,0,0,14,0,14,431,302,,,431,431,
YO177XJ,YO17 7XJ,YO,32.3,34.9,53.34,,26.3,41.3,41.3,,7,6.6,10,,5,7.8,7.8,,0,0,0,3,4,0,4,298,131,,56,480,480,
YO177XQ,YO17 7XQ,YO,33.3,33,52.49,,18.7,47.3,47.3,,7,7.1,12.31,,5,9,9,,0,0,0,3,3,0,3,116,43,,78,155,155,
YO177YG,YO17 7YG,YO,63.8,49.2,77.97,2,24.2,68.3,68.3,,15.6,12.6,20,1,7.2,16.9,16.9,,0,1,0,5,9,0,9,355,65,11,58,558,558,
YO177YH,YO17 7YH,YO,36.4,42,71.35,,20.3,56.5,56.5,,8.9,9.2,20,,3,13.2,13.2,,0,0,0,4,6,0,6,195,55,,56,288,288,
YO177YJ,YO17 7YJ,YO,76.3,65.3,79.67,,16,73.7,73.7,,19.2,15.4,20,,2,17.7,17.7,,0,0,0,1,6,0,6,210,170,,7,244,244,
YO177YL,YO17 7YL,YO,54.8,52.4,80,,22.4,64,64,,10,11.4,20,,1.2,15.4,15.4,,0,0,0,5,13,0,13,154,114,,92,178,178,
YO177YN,YO17 7YN,YO,71.1,60.6,79.67,,17,63.3,63.3,,17.1,14.9,20,,1,15.8,15.8,,0,0,0,1,16,0,16,336,186,,64,353,353,
YO177YP,YO17 7YP,YO,78.7,68.4,79.67,,20,72.2,72.2,,19.8,16.7,20,,1,17.8,17.8,,0,0,0,1,13,0,13,379,404,,82,402,402,
YO177YQ,YO17 7YQ,YO,43.4,42.7,79.67,5,16,51.1,51.1,,10,10.7,20,1,3.7,12.9,12.9,,0,1,0,3,14,0,14,244,161,0,443,202,202,
YO177YS,YO17 7YS,YO,39.4,38,54.77,8,17.5,44.5,44.5,,8.3,7.4,10,1,3.5,8.8,8.8,,0,0,1,2,11,0,11,348,222,43,277,388,388,
YO177YT,YO17 7YT,YO,32.9,29.3,51.84,7,14.4,39.2,39.2,,6.9,5.9,10,1,3.1,7.8,7.8,,0,1,1,7,15,0,15,152,36,20,43,220,220,
YO177YU,YO17 7YU,YO,39.8,33.4,57.78,9,18.5,44.2,44.2,,10,7.9,13.17,1,7,9.6,9.6,,0,0,1,2,5,0,5,106,69,20,66,139,139,
YO177YW,YO17 7YW,YO,65.4,56.8,79.67,,12,59.1,59.1,,16.6,14.2,20,,1,14.9,14.9,,0,0,0,1,20,0,20,432,284,,167,446,446,
YO177YX,YO17 7YX,YO,39.2,34.6,54.78,10,,40.9,40.9,,4.7,4.8,10,1,,5.8,5.8,,0,0,2,0,8,0,8,104,20,60,,115,115,
YO177YY,YO17 7YY,YO,47.4,49.1,79.67,,23.3,62,62,,10,12.1,20,,4.3,16,16,,0,0,0,4,8,0,8,191,132,,62,255,255,
YO177YZ,YO17 7YZ,YO,48.1,51.1,77.53,,18,55.7,55.7,,15.5,13.8,20,,1,15.6,15.6,,0,0,0,1,7,0,7,211,121,,75,230,230,
YO178AA,YO17 8AA,YO,39.1,38.4,79.91,6.5,15.8,47,47,,9.6,8.8,20,1,3.2,10.9,10.9,,1,0,3,5,28,0,28,351,273,70,184,421,421,
YO178AB,YO17 8AB,YO,63.3,59.4,79.67,9,,62.6,62.6,,19.1,15.7,20,6,,16.3,16.3,,0,0,1,0,16,0,16,382,257,495,,375,375,
YO178AD,YO17 8AD,YO,25.3,23.7,40,4.5,22.7,37.7,37.7,,4.5,5.7,17.3,1,4,10.7,10.7,,0,2,0,3,3,0,3,384,92,59,762,94,94,
YO178AE,YO17 8AE,YO,34.4,33,77.17,5,21.4,40.8,40.8,,6,5.7,20,1,2.4,7.7,7.7,,0,1,0,7,14,0,14,384,273,220,638,268,268,
YO178AF,YO17 8AF,YO,39.1,38.4,39.84,,,38.3,38.3,,6.7,6.2,7.05,,,6.2,6.2,,0,0,0,0,6,0,6,317,228,,,317,317,
