postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
BL82DW,BL8 2DW,BL,46.3,51.4,79.67,,15,56.6,56.6,,13.1,13.1,20,,1,14.9,14.9,,0,0,0,1,7,0,7,1024,283,,1,1170,1170,
BL82DX,BL8 2DX,BL,74.9,74.3,160.02,6.5,,82.8,82.8,,19.5,16.5,30.02,1,,18.4,18.4,,0,0,2,0,16,0,16,606,326,447,,626,626,
BL82DY,BL8 2DY,BL,54.9,43.9,78.12,4.8,24.7,60.9,60.9,,13.7,11.8,20,0.8,13,15.8,15.8,,0,7,2,3,24,0,24,271,167,70,229,341,341,
BL82DZ,BL8 2DZ,BL,46,40.2,76.21,5.7,21.3,50.1,50.1,,10.9,11.3,20,0.7,6,14.3,14.3,,0,1,2,3,16,0,16,360,254,36,725,352,352,
BL82EA,BL8 2EA,BL,49.9,43.1,73.14,5,,52.6,52.6,,16.8,13.4,20,1,,16.6,16.6,,0,2,1,0,12,0,12,359,305,206,,397,397,
BL82EB,BL8 2EB,BL,53.6,49.1,72.65,,23,50.9,50.9,,11.8,13.2,19.7,,10,13.5,13.5,,0,0,0,1,14,0,14,395,246,,71,418,418,
BL82ED,BL8 2ED,BL,34.9,31.6,55.76,5.5,23.7,40,40,,6.9,7,13.46,0.8,5.7,8.6,8.6,,0,1,3,10,22,0,22,381,113,91,311,466,466,
BL82EE,BL8 2EE,BL,40.9,38.4,58.08,2.5,28,45.5,45.5,,10,9.8,15.88,1,8.5,11.3,11.3,,0,2,0,4,16,0,16,318,146,29,318,354,354,
BL82EG,BL8 2EG,BL,39.2,43.4,80,5,27.6,51.3,51.3,,10,11.8,20,0.5,9.8,13.4,13.4,,0,1,1,5,20,0,20,199,90,120,78,237,237,
BL82EH,BL8 2EH,BL,78.1,97.5,158.8,,,97.5,97.5,,19.5,21.7,30,,,21.8,21.8,,0,0,0,0,8,0,8,724,635,,,724,724,
BL82EJ,BL8 2EJ,BL,54.8,56,80,6,,59.8,59.8,,10,13.4,20,0,,14.5,14.5,,0,0,1,0,13,0,13,498,482,278,,515,515,
BL82EL,BL8 2EL,BL,77.9,101.1,158.46,,,101.1,101.1,,18.5,18.4,29.96,,,18.4,18.4,,0,0,0,0,10,0,10,579,334,,,579,579,
BL82EN,BL8 2EN,BL,60.9,62.3,146.61,,,62.3,62.3,,16.3,15.2,22.61,,,15.2,15.2,,0,0,0,0,29,0,29,615,423,,,615,615,
BL82EP,BL8 2EP,BL,39.8,43.8,78.12,,28,45.9,45.9,,10,11.2,19.53,,7,11.8,11.8,,0,0,0,1,8,0,8,434,262,,0,488,488,
BL82ET,BL8 2ET,BL,50.3,50.1,76.33,4,,55.3,55.3,,17.5,14.5,20,0,,16,16,,0,1,0,0,9,0,9,495,173,11,,549,549,
BL82EU,BL8 2EU,BL,38.5,36.2,58.61,,23,45,45,,8.4,8.5,13.99,,5.8,10.3,10.3,,0,0,0,4,6,0,6,407,197,,452,378,378,
BL82EX,BL8 2EX,BL,55.4,57.6,80,,,57.6,57.6,,18.3,15.3,20,,,15.3,15.3,,0,0,0,0,26,0,26,591,446,,,591,591,
BL82EY,BL8 2EY,BL,65.3,56.6,80,3,,60.8,60.8,,19.1,15.4,20,0,,16.6,16.6,,0,1,0,0,13,0,13,338,169,8,,364,364,
BL82HB,BL8 2HB,BL,74.5,76.8,196.23,,21,81.1,81.1,,19.5,20.3,49.9,,8,21.2,21.2,,0,0,0,1,13,0,13,832,760,,275,811,811,
BL82HD,BL8 2HD,BL,75.8,66,158.41,5,,77,77,,19.5,16.1,29.98,1,,18.9,18.9,,0,1,1,0,11,0,11,509,223,30,,596,596,
BL82HF,BL8 2HF,BL,58.7,61,147.36,,19,63.8,63.8,,11.7,13.4,22.62,,7,13.8,13.8,,0,0,0,1,15,0,15,386,331,,529,376,376,
BL82HG,BL8 2HG,BL,23.2,19.7,25.59,3,21.6,,,,2.5,2.7,4.76,0,3,,,,0,1,0,9,0,0,0,146,90,0,146,,,
BL82HJ,BL8 2HJ,BL,76.4,62.6,79.67,,,62.6,62.6,,19.5,15.4,20,,,15.4,15.4,,0,0,0,0,5,0,5,231,199,,,231,231,
BL82HL,BL8 2HL,BL,46.2,50.1,73.11,,23.5,56,56,,12.5,12.9,19.29,,6.5,14.2,14.2,,0,0,0,2,9,0,9,671,472,,428,725,725,
BL82HN,BL8 2HN,BL,25.2,25.9,35.2,,22.6,33.7,33.7,,5.8,5.7,7.07,,5.1,7,7,,0,0,0,7,3,0,3,384,243,,258,678,678,
BL82HP,BL8 2HP,BL,28.3,28.8,76.11,5,24,39.5,39.5,,6.3,6.4,19.91,1,5.8,7.9,7.9,,0,0,1,20,11,0,11,257,156,28,213,358,358,
BL82HQ,BL8 2HQ,BL,39.1,35.6,42.09,,23.5,38.6,38.6,,7.2,7,8.01,,5.5,7.4,7.4,,0,0,0,2,8,0,8,219,103,,148,237,237,
BL82HR,BL8 2HR,BL,32.9,22.9,43.64,3,,37.1,37.1,,5.9,4.4,7.82,0.8,,7,7,,1,4,0,0,7,0,7,207,141,38,,297,297,
BL82HS,BL8 2HS,BL,39.1,39.5,46.4,,,39.6,39.6,,7.3,7.2,8.24,,,7.2,7.2,,0,0,0,0,9,0,9,506,334,,,506,506,
BL82HT,BL8 2HT,BL,34,35.8,62.69,,25.5,38.4,38.4,,7.4,8.1,13.96,,7.5,8.3,8.3,,0,0,0,2,8,0,8,237,124,,39,287,287,
BL82HU,BL8 2HU,BL,39.4,41.6,73.87,3.5,27.5,44.6,44.6,,9.6,9.9,20,0.5,7.5,10.6,10.6,,0,2,0,2,36,0,36,398,139,25,59,437,437,
BL82HW,BL8 2HW,BL,22.1,23.2,35.69,,19.8,33.5,33.5,,6.4,5.8,7.51,,5.3,7.5,7.5,,0,0,0,6,2,0,2,232,180,,265,133,133,
BL82HY,BL8 2HY,BL,39.2,35.6,64.8,3.3,28,42.5,42.5,,8.1,7.6,18.76,0.8,5.3,9.2,9.2,,0,4,0,3,22,0,22,266,173,22,63,338,338,
BL82HZ,BL8 2HZ,BL,34.9,33.9,40,,23.5,36,36,,8,7.6,9.99,,4,8.2,8.2,,0,0,0,2,10,0,10,261,147,,182,277,277,
BL82JA,BL8 2JA,BL,43.8,45.8,79.67,3.6,27,53.8,53.8,,10,11.5,20,1.4,2,13.6,13.6,,1,6,0,1,39,0,39,326,165,61,29,381,381,
BL82JB,BL8 2JB,BL,36.3,32.6,58.32,4,23.7,38.5,38.5,,6,6.1,17.1,0.5,4.5,7.2,7.2,,0,1,1,6,19,0,19,301,110,8,209,360,360,
BL82JD,BL8 2JD,BL,51.3,51.1,79.66,3,28,55.4,55.4,,10,12.3,20,1,6,13.4,13.4,,0,1,0,2,22,0,22,337,204,204,17,372,372,
BL82JE,BL8 2JE,BL,63.9,64.8,141.31,,,64.8,64.8,,19.5,15.9,20,,,15.9,15.9,,0,0,0,0,21,0,21,597,342,,,597,597,
BL82JF,BL8 2JF,BL,54.8,53.4,69.51,,,53.4,53.4,,13.3,13.1,16.83,,,13.1,13.1,,0,0,0,0,8,0,8,570,448,,,571,571,
BL82JG,BL8 2JG,BL,39.8,54.4,158.48,5.5,,68.3,68.3,,10,12.8,27.41,1,,16.1,16.1,,0,0,2,0,7,0,7,105,57,16,,131,131,
BL82JJ,BL8 2JJ,BL,40,44,71.41,1,,45.8,45.8,,9.9,10.3,20,1,,10.7,10.7,,1,0,0,0,24,0,24,473,222,10,,492,492,
BL82JL,BL8 2JL,BL,42.3,42.1,51.98,,28,43.4,43.4,,6.9,6.8,9,,5,6.9,6.9,,0,0,0,1,11,0,11,123,61,,68,128,128,
BL82JN,BL8 2JN,BL,33,31.4,42.47,4,26.7,37.3,37.3,,6.1,6.2,9.76,1,6.7,6.7,6.7,,0,1,0,3,7,0,7,194,227,331,207,169,169,
BL82JP,BL8 2JP,BL,37.7,32.9,54.78,2.5,23,43.1,43.1,,8.7,8,13.65,0.5,6.3,10.2,10.2,,1,1,0,3,9,0,9,170,129,103,176,182,182,
BL82JQ,BL8 2JQ,BL,79.3,98.8,158.51,,,98.9,98.9,,19.3,18,29.04,,,18,18,,0,0,0,0,7,0,7,313,329,,,313,313,
BL82JR,BL8 2JR,BL,39.4,39.8,60.96,4,,44.9,44.9,,10,9.2,15.98,0.5,,10.4,10.4,,0,2,0,0,14,0,14,331,207,10,,377,377,
BL82JS,BL8 2JS,BL,31.8,30.4,54.67,3.3,23.5,39.4,39.4,,5.9,6.3,14.34,2,5.1,7.7,7.7,,0,3,0,18,23,0,23,182,68,21,163,217,217,
BL82JT,BL8 2JT,BL,35.7,34.1,39.51,,24,36.5,36.5,,5.8,5.5,6.75,,6,5.5,5.5,,0,0,0,2,8,0,8,269,159,,293,264,264,
BL82JU,BL8 2JU,BL,33.7,30.9,45.15,2.7,25.3,37.6,37.6,,6.3,6,9.95,0.7,5.6,6.8,6.8,,1,2,0,15,25,0,25,469,420,39,538,460,460,
BL82JW,BL8 2JW,BL,76.2,72.6,158.55,4,,77.2,77.2,,19.5,18.1,29.99,1,,19.3,19.3,,0,1,0,0,15,0,15,386,188,1,,412,412,
BL82JX,BL8 2JX,BL,23.8,25,37.96,9,24.3,35,35,,5.7,5.3,6.41,2,5.5,6,6,,0,0,1,4,2,0,2,322,343,343,335,286,286,
BL82JY,BL8 2JY,BL,29.9,31.4,39.81,,26.4,37.2,37.2,,7.6,7.5,11.56,,6.9,8.2,8.2,,0,0,0,7,6,0,6,405,358,,303,524,524,
BL82JZ,BL8 2JZ,BL,20.9,20.4,25.51,,20.5,,,,2.9,3.3,5.23,,3.3,,,,0,0,0,19,0,0,0,666,486,,666,,,
BL82LA,BL8 2LA,BL,31.8,31.8,42.73,2,25.4,36.2,36.2,,6.4,5.9,9.98,1,5.4,6.4,6.4,,1,0,0,7,17,0,17,270,117,32,184,319,319,
BL82LB,BL8 2LB,BL,25.7,26.1,39.72,3,21.8,35.2,35.2,,5.3,5,7.06,1,4.8,5.8,5.8,,0,1,0,20,12,0,12,516,315,4,510,569,569,
BL82LD,BL8 2LD,BL,37.2,37.7,60.42,2,,41.7,41.7,,9.9,8.3,16.75,1,,9.1,9.1,,0,1,0,0,9,0,9,741,791,116,,811,811,
BL82LE,BL8 2LE,BL,25.2,23.7,43.46,5.7,21.9,41.3,41.3,,5.1,4.9,8.97,1,4.9,8,8,,0,2,1,9,4,0,4,365,301,38,500,306,306,
BL82LF,BL8 2LF,BL,22.9,30.6,79.67,5.8,21.3,56,56,,4.8,7.2,20,1,5.7,13.3,13.3,,0,2,3,3,6,0,6,234,146,162,241,290,290,
BL82LG,BL8 2LG,BL,54.8,49.9,79.66,7.5,20,64.3,64.3,,18,13.5,20,3,4,17.4,17.4,,0,0,2,1,8,0,8,302,225,4,331,373,373,
