postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
DN401JB,DN40 1JB,DN,107,96.5,205,7,13.8,149.1,149.1,,10,9.5,21,1,1,14.9,14.9,,0,0,1,4,8,0,8,539,409,30,838,319,319,
DN401JD,DN40 1JD,DN,35.3,175.5,593,,14.8,79.5,336.3,593,3.1,12.1,39,,1,7.5,23.3,39,0,0,0,4,2,2,4,451,362,,388,580,290,0
DN401JF,DN40 1JF,DN,16.8,62.1,205,8,16,172.3,172.3,,1.1,5.9,21,0,1.2,17.3,17.3,,0,0,1,6,3,0,3,634,331,0,296,1099,1099,
DN401JG,DN40 1JG,DN,20.2,115.3,593,,17.5,145.4,226.1,548.7,1.2,9.9,39,,1,15.4,19.9,38,0,0,0,17,12,3,15,504,311,,447,511,435,131
DN401JL,DN40 1JL,DN,92.6,120.4,331,,,97,120.4,331,19.5,17.6,36,,,15.6,17.6,36,0,0,0,0,9,1,10,441,278,,,464,441,231
DN401JP,DN40 1JP,DN,65.3,136.9,460,,22.5,107,251.3,395.5,5.6,12.1,36,,1.3,10,23,36,0,0,0,4,2,2,4,73,36,,40,144,106,69
DN401JU,DN40 1JU,DN,93.5,96.6,205,,20.1,134.8,134.8,,10,10.8,21,,1.1,15.7,15.7,,0,0,0,8,16,0,16,668,375,,91,956,956,
DN401JW,DN40 1JW,DN,23.4,50.3,107,,21.9,107,107,,1.2,4,10,,1.1,10,10,,0,0,0,8,4,0,4,273,245,,191,164,164,
DN401JX,DN40 1JX,DN,66.6,103.8,331,,17,93.2,132.8,331,18.5,16.2,36,,1,18.4,21.3,36,0,0,0,2,5,1,6,474,366,,253,572,547,422
DN401JY,DN40 1JY,DN,107,128.8,331,,18.4,126.6,148.5,331,19.5,15.9,36,,1.2,16.4,18.5,36,0,0,0,5,25,3,28,502,389,,612,487,482,436
DN401JZ,DN40 1JZ,DN,79.8,117.8,331,,18,121.5,129.8,331,19.7,15.9,36,,1,16.9,17.6,36,0,0,0,3,24,1,25,686,392,,276,713,735,1251
DN401LA,DN40 1LA,DN,70.7,105.1,331,,,67.5,105.1,331,19.5,17.8,36,,,14.8,17.9,36,0,0,0,0,6,1,7,388,120,,,432,388,120
DN401LB,DN40 1LB,DN,107,155,331,,,111,155,331,20,21.3,36,,,17.8,21.4,36,0,0,0,0,4,1,5,522,237,,,391,522,1045
DN401LE,DN40 1LE,DN,92.6,132.4,331,,,104,132.4,331,19.5,19.4,36,,,17.1,19.5,36,0,0,0,0,7,1,8,467,339,,,485,467,340
DN401LF,DN40 1LF,DN,107,147.1,460,,,123,147.1,460,10,14.6,36,,,12.9,14.6,36,0,0,0,0,13,1,14,581,356,,,435,498,1312
DN401LG,DN40 1LG,DN,205,185.2,331,,,148.8,185.2,331,21,21.5,36,,,18,21.6,36,0,0,0,0,4,1,5,705,571,,,739,705,571
DN401LH,DN40 1LH,DN,60,122.9,460,,12,85.2,138.7,460,10,14.6,36,,1,13.3,16.6,36,0,0,0,1,6,1,7,1001,291,,98,545,1130,4640
