postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
DL104GE,DL10 4GE,DL,40,65.1,292.35,,13.2,81.3,81.3,,10,13.5,47.03,,1,17.3,17.3,,0,0,0,5,16,0,16,199,89,,29,240,240,
DL104GH,DL10 4GH,DL,40,50.1,79.76,,21,55.8,55.8,,10,11.8,20,,1,14,14,,0,0,0,1,5,0,5,161,98,,534,86,86,
DL104HA,DL10 4HA,DL,27.3,49.4,154.17,,13.8,85,85,,5.5,8.8,19.53,,1,16.5,16.5,,0,0,0,4,4,0,4,991,474,,251,1730,1730,
DL104HD,DL10 4HD,DL,41.5,40.7,78.11,7,12.7,49.6,49.6,,10,10.1,20,1.5,1.3,12.7,12.7,,0,0,2,3,17,0,17,511,210,9,73,587,587,
DL104HE,DL10 4HE,DL,39.5,39.7,72.72,10,14,46.6,46.6,,9.5,8.6,18.22,1,1,10.6,10.6,,0,0,2,3,20,0,20,1114,328,186,37,1368,1368,
DL104HF,DL10 4HF,DL,42.5,42.3,78.09,9.5,13,52.7,52.7,,11,10.6,19.53,1,1,13.8,13.8,,0,0,2,2,12,0,12,578,160,102,77,740,740,
DL104HG,DL10 4HG,DL,38,35.5,57.81,,20,43.3,43.3,,9,8.5,19.53,,3,11.3,11.3,,0,0,0,4,8,0,8,841,702,,359,1082,1082,
DL104HN,DL10 4HN,DL,48.8,60.6,143.5,,17,71.5,71.5,,9.1,10.3,19,,1,12.8,12.8,,0,0,0,1,4,0,4,655,421,,275,750,750,
DL104HP,DL10 4HP,DL,21.9,37.1,78.93,7,21,76.5,76.5,,3.6,8.1,20,6,1.3,19.5,19.5,,0,0,1,3,2,0,2,53,50,0,25,95,95,
DL104HU,DL10 4HU,DL,73.8,66,79.76,,,66,66,,19,17,20,,,17,17,,0,0,0,0,5,0,5,240,88,,,240,240,
DL104HZ,DL10 4HZ,DL,74.1,53.1,79.75,10,23,72.1,72.1,,11.4,11.1,20,1,1,16.9,16.9,,0,0,1,3,7,0,7,280,119,119,234,322,322,
DL104JA,DL10 4JA,DL,61.7,52.5,80,,21.5,68,68,,14.5,11.8,20,,1.5,17,17,,0,0,0,2,4,0,4,105,57,,45,135,135,
DL104JB,DL10 4JB,DL,67.2,56.8,79.98,,20,66,66,,12.9,12.7,20,,1,15.6,15.6,,0,0,0,2,8,0,8,532,165,,107,638,638,
DL104JG,DL10 4JG,DL,69.1,60.3,79.98,,20,66,66,,20,15.4,20,,1,17.4,17.4,,0,0,0,1,7,0,7,347,244,,168,373,373,
DL104JN,DL10 4JN,DL,73.7,73.9,156.24,,24,81.1,81.1,,19.5,16.3,29.31,,2,18.3,18.3,,0,0,0,1,7,0,7,207,108,,33,231,231,
