postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
IG75LZ,IG7 5LZ,IG,63.2,71.8,205,,20.3,84.8,84.8,,10,10.9,21,,3.5,12.8,12.8,,0,0,0,4,16,0,16,413,259,,254,453,453,
IG75NA,IG7 5NA,IG,78.1,81.2,205,7,23.7,94.9,94.9,,19.5,15.1,21,1,4.3,17.7,17.7,,0,0,1,3,18,0,18,605,602,453,228,643,643,
IG75NB,IG7 5NB,IG,107,108.3,205,,23,115.1,115.1,,16.9,14.4,21,,1,15.5,15.5,,0,0,0,2,25,0,25,816,507,,705,661,661,
IG75ND,IG7 5ND,IG,78.1,117.7,593,,22,89.5,121.9,462,19,16.1,39,,1,14.8,16.8,37.5,0,0,0,1,21,2,23,587,601,,513,462,462,461
IG75NE,IG7 5NE,IG,78.1,108.2,205,,22,112.5,112.5,,19.5,17.4,21,,1,18.3,18.3,,0,0,0,1,20,0,20,883,829,,302,868,868,
IG75NF,IG7 5NF,IG,80,91,331,7,21.5,90.3,99.2,331,10,13.6,36,1,1,14.2,15,36,0,0,1,2,26,1,27,657,559,129,1282,609,606,541
IG75NH,IG7 5NH,IG,79.7,100.3,460,1,18.3,91.1,112.1,395.5,19.9,15.4,36,1,1.3,16,17.4,36,1,0,0,3,27,2,29,530,466,94,542,505,526,814
IG75NJ,IG7 5NJ,IG,78.1,79.6,205,,16.7,85.7,85.7,,19.5,14.9,21,,1.3,16.3,16.3,,0,0,0,3,31,0,31,588,570,,439,584,584,
IG75NL,IG7 5NL,IG,107,139.4,593,,18.5,121.8,158.1,593,19.5,15.5,39,,1,16,17.8,39,0,0,0,2,12,1,13,602,540,,762,576,532,0
IG75NN,IG7 5NN,IG,107,101.5,205,,18,116.6,116.6,,10,12.7,21,,1,14.8,14.8,,0,0,0,2,11,0,11,744,564,,817,595,595,
IG75NP,IG7 5NP,IG,64.8,116.6,460,,15,86.2,122.6,395.5,10,14.2,36,,1,12.2,15,36,0,0,0,1,15,2,17,866,703,,65,843,811,572
IG75NQ,IG7 5NQ,IG,79.7,116.8,331,,16,96.8,124.9,331,20,18.3,36,,1,17.5,19.7,36,0,0,0,2,22,3,25,643,574,,173,721,681,384
IG75NR,IG7 5NR,IG,107,99.8,205,,20.8,110.1,110.1,,10,13.1,21,,5.5,14.1,14.1,,0,0,0,4,31,0,31,639,513,,540,590,590,
IG75NS,IG7 5NS,IG,66.2,97.4,460,8,17.5,82.3,117.3,374,10,13,36,0.5,3.3,12.8,15.6,36,0,0,2,4,22,3,25,754,536,1,246,837,865,1070
IG75NT,IG7 5NT,IG,78.1,81.3,205,4.5,18.7,98.5,98.5,,10,12.5,21,0.5,0.7,15.4,15.4,,1,0,1,3,20,0,20,404,319,9,254,466,466,
IG75NU,IG7 5NU,IG,78.1,93.2,331,,20.3,92.1,105.3,331,17.7,14.5,36,,1,15.6,16.8,36,0,0,0,3,17,1,18,381,330,,352,385,386,395
IG75NW,IG7 5NW,IG,73.6,83.6,205,,16.7,93.1,93.1,,17.2,14.1,21,,1,16,16,,0,0,0,3,21,0,21,713,455,,516,673,673,
IG75NX,IG7 5NX,IG,78.1,81,593,10,17.8,75.2,90.8,593,10,13.6,39,20,3.3,13.9,14.7,39,0,0,1,4,32,1,33,574,495,846,534,552,535,0
IG75NY,IG7 5NY,IG,107,179.1,593,,22.5,102.9,193.3,386.9,20,20.9,39,,2.5,16.1,22.5,36.4,0,0,0,2,15,7,22,713,640,,950,711,659,547
IG75PD,IG7 5PD,IG,76,98,331,5.5,,94.3,111.2,331,13.9,14.6,36,1,,15,16.5,36,0,1,1,0,13,1,14,973,607,212,,667,1013,5513
IG75PE,IG7 5PE,IG,78.3,181.5,593,,,76.6,181.5,461.3,20,22.2,39,,,16.8,22.3,37,0,0,0,0,8,3,11,553,527,,,613,502,208
IG75PF,IG7 5PF,IG,79.7,183,593,4.5,,73,254.4,526.5,20,19.5,39,0.5,,20,27,37.5,0,2,0,0,3,2,5,353,388,67,,491,397,257
IG75PG,IG7 5PG,IG,68.9,126.6,460,7,15.3,150.6,202.2,460,14.8,13.6,36,1,2.3,18.6,21.5,36,0,0,1,3,5,1,6,842,566,247,51,1008,1197,2139
IG75PH,IG7 5PH,IG,76.3,100.9,460,,23,79.3,106.5,460,19.5,16.2,36,,1,15.8,17.2,36,0,0,0,1,13,1,14,919,822,,776,903,863,348
IG75PL,IG7 5PL,IG,107,176.7,460,,22,114.3,192.2,374,20,19.4,36,,7,14,20.6,36,0,0,0,1,7,3,10,413,481,,102,266,362,584
IG75PN,IG7 5PN,IG,78.1,130.9,593,,19.5,96.7,158.8,593,19.5,18,39,,1,19.9,22.3,39,0,0,0,2,7,1,8,379,149,,102,459,401,0
IG75PQ,IG7 5PQ,IG,76.3,160.3,460,5,,62.1,173.3,395.5,19.5,18.4,36,0,,11.8,19.8,36,0,0,1,0,8,4,12,502,430,18,,532,542,563
IG75PR,IG7 5PR,IG,76.3,78.1,331,,20,65.1,81.8,331,19.5,15.6,36,,1,15.2,16.5,36,0,0,0,1,15,1,16,679,411,,213,705,708,757
IG75PS,IG7 5PS,IG,78.1,130.9,460,,22,88.9,140,395.5,19.5,18.2,36,,1,16.4,19.7,36,0,0,0,1,10,2,12,596,535,,488,603,556,318
IG75PT,IG7 5PT,IG,76.6,68.1,79.67,,16,72.9,72.9,,19.8,17.4,20,,1,18.9,18.9,,0,0,0,1,11,0,11,305,256,,83,325,325,
IG75PU,IG7 5PU,IG,79.1,92.3,331,8,21.5,97.2,111.8,331,10,12.9,36,1,1,14.5,15.9,36,0,0,2,2,15,1,16,329,286,51,189,364,361,318
IG75PW,IG7 5PW,IG,78.1,80.5,107,,,80.6,80.6,,19.5,18.7,20,,,18.7,18.7,,0,0,0,0,9,0,9,402,170,,,402,402,
IG75PX,IG7 5PX,IG,78.9,168.7,1000,8,22.5,88,195.3,1000,19,24.3,115,1,1,16.9,28.4,115,0,0,1,2,15,2,17,461,294,294,442,428,446,584
IG75PY,IG7 5PY,IG,46.8,50.1,78.12,,13,59.4,59.4,,11.7,12.8,20,,1,15.8,15.8,,0,0,0,3,12,0,12,215,164,,7,267,267,
IG75PZ,IG7 5PZ,IG,79.7,148.1,593,,20,84.8,169.5,593,20,18.5,39,,1,18,21.5,39,0,0,0,1,5,1,6,454,157,,130,519,433,0
IG75QA,IG7 5QA,IG,74.8,115.6,593,,15.7,97.9,142.9,593,19.8,15.9,39,,1,18.1,20,39,0,0,0,3,10,1,11,514,325,,84,540,491,0
