postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
S139QJ,S13 9QJ,S,49.6,65.2,205,8,19,79.1,79.1,,10,10.6,21,1,4,12.7,12.7,,0,0,1,3,14,0,14,166,73,5,166,177,177,
S139QL,S13 9QL,S,55.6,106.5,593,6,15.8,74.6,120.1,461,10,13.8,39,1,2.5,12.7,15.5,36.8,0,0,1,4,30,4,34,451,304,648,184,448,463,576
S139QN,S13 9QN,S,65.8,59.9,107,9,12,76.2,76.2,,10,10.3,20,1,1,13.3,13.3,,0,0,1,2,9,0,9,204,113,24,207,223,223,
S139QP,S13 9QP,S,107,128.1,593,8.5,16,94.1,141.6,505.7,10,14.4,39,1,5,12.9,15.8,38,0,0,2,1,23,3,26,290,132,26,170,310,293,162
S139QQ,S13 9QQ,S,107,110,331,6,,103.4,115.4,331,10.5,14.1,36,0,,13.6,14.8,36,0,0,1,0,18,1,19,782,645,3,,800,823,1249
S139QR,S13 9QR,S,73.9,117.8,593,4,,90.3,123.9,505.7,11.7,16.2,39,0.5,,15.2,17.1,38,1,0,1,0,34,3,37,505,450,89,,474,486,621
S139QS,S13 9QS,S,53.7,109.2,593,,23.5,81.2,117.4,462,10,12.7,39,,2.5,11.2,13.7,37.5,0,0,0,2,19,2,21,544,261,,227,595,549,114
S139QT,S13 9QT,S,76.9,95.9,205,7,,102.4,102.4,,15.1,14.6,29.31,1,,15.6,15.6,,0,0,2,0,27,0,27,571,471,122,,583,583,
S139QU,S13 9QU,S,107,94.8,205,3.5,10,139.3,139.3,,10,12.7,29.97,1,1,18.7,18.7,,0,2,0,1,6,0,6,356,175,7,175,503,503,
S139QW,S13 9QW,S,107,159,460,5,11,90.9,176.7,382.6,17.4,18.4,36,0,1,14,20.5,36,0,0,1,1,12,5,17,436,264,34,143,551,477,301
S139QX,S13 9QX,S,107,130.9,460,9,20,109.6,151.5,417,10,13.7,36,1,7,11.8,15.1,36,0,0,1,3,19,3,22,507,337,91,181,443,524,1041
S139QY,S13 9QY,S,69.8,85.2,331,8,16.4,90.1,105.1,331,10,13.2,36,1,1.7,15.2,16.5,36,0,0,2,7,30,2,32,366,291,67,88,440,445,515
S139QZ,S13 9QZ,S,68,106.5,593,5,18.7,89.2,123,462,19.3,16.6,39,1,4,17.2,19,37.5,0,0,1,3,20,2,22,461,140,60,67,554,512,90
S139RA,S13 9RA,S,107,130.9,205,,,130.9,130.9,,20,20,30.03,,,20,20,,0,0,0,0,9,0,9,645,616,,,645,645,
S139RB,S13 9RB,S,78.1,120.7,593,,13.8,106,132.3,593,19.5,15.9,39,,1.3,16.3,17.5,39,0,0,0,4,35,2,37,444,285,,52,438,414,0
S139RD,S13 9RD,S,50.4,82,205,6.3,30,94.2,94.2,,10,11.8,21,1,9,13.3,13.3,,0,1,2,1,23,0,23,366,169,24,101,407,407,
S139US,S13 9US,S,61.8,89.1,205,,,89.2,89.2,,19.4,16.2,21,,,16.2,16.2,,0,0,0,0,13,0,13,609,537,,,562,562,
