postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
ST161LW,ST16 1LW,ST,73.7,116.6,331,,,92.8,116.6,331,19,17.9,36,,,15.9,17.9,36,0,0,0,0,9,1,10,266,121,,,246,239,172
ST161LX,ST16 1LX,ST,107,133.1,205,,,133.1,133.1,,14.8,14.7,21,,,14.8,14.8,,0,0,0,0,8,0,8,195,141,,,195,195,
ST161LY,ST16 1LY,ST,73.3,90.8,331,6,25,78,109.6,331,10,11,36,1,3,10,13.3,36,0,0,1,1,7,1,8,373,225,6,1544,163,226,666
ST161LZ,ST16 1LZ,ST,41.7,85.2,460,7,19,71.9,95,395.5,10,11.8,36,1,4.7,11.2,13,36,0,0,1,3,26,2,28,429,284,21,170,354,425,1346
ST161ND,ST16 1ND,ST,107,200.6,593,8,,97.4,219.9,505.7,20,20.5,39,1,,15.9,22.5,38,0,0,1,0,7,3,10,499,374,0,,537,450,246
ST161NE,ST16 1NE,ST,107,118.5,593,7.7,,99.1,130.8,526.5,10,14.3,39,1,,14.1,15.8,37.5,0,0,3,0,25,2,27,600,431,147,,660,628,232
ST161NF,ST16 1NF,ST,107,90.4,205,,27.7,103.9,103.9,,10,11.6,21,,9,12.2,12.2,,0,0,0,3,14,0,14,556,484,,377,555,555,
ST161NG,ST16 1NG,ST,107,130,460,7,,94.2,136.2,374,10,15.8,36,1,,13.1,16.5,36,0,0,1,0,17,3,20,694,754,30,,678,693,775
ST161NH,ST16 1NH,ST,44.3,109.9,593,4.5,22.8,93.2,144.8,428.8,9.9,12,39,1,5.8,10.7,14.7,36.8,0,1,1,8,22,4,26,414,374,223,556,322,321,311
ST161NJ,ST16 1NJ,ST,78.1,120,593,6,26,81.8,129.9,418.3,12,16.2,39,1,2,14.4,17.7,37,0,0,1,1,18,3,21,592,317,268,483,666,585,95
ST161NL,ST16 1NL,ST,107,166.5,593,,,95.2,166.5,439.8,19.5,19.2,39,,,14.5,19.2,37,0,0,0,0,23,6,29,583,232,,,485,462,374
ST161NN,ST16 1NN,ST,57.9,71.5,331,3.3,20.5,79.3,86.9,331,10,11.5,36,0.7,10,12.8,13.5,36,0,5,1,2,32,1,33,344,172,55,31,374,373,346
ST161NP,ST16 1NP,ST,107,129.2,593,6,,109.2,139.9,462,10,15.5,39,1,,14.8,16.8,37.5,0,1,1,0,21,2,23,562,357,12,,597,560,179
ST161NQ,ST16 1NQ,ST,51.8,120.7,593,6.3,23,84,137.6,548.7,10,13.6,39,1,8,12.3,15.3,38,0,1,2,1,23,3,26,555,471,57,17,581,548,300
ST161NS,ST16 1NS,ST,107,110.8,331,9.5,18,149.9,186.1,331,10,13,36,1.5,5.7,15.2,19.3,36,0,0,2,10,12,3,15,423,314,102,270,438,511,801
ST161NT,ST16 1NT,ST,39.5,99.7,331,5.3,28,98.2,140.5,331,9.9,12.1,36,0.8,8,12.3,16.6,36,0,2,2,1,9,2,11,644,456,13,972,669,785,1303
