postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
OL12QH,OL1 2QH,OL,39.8,64.1,205,5.5,23,71,71,,9,8.5,21,0.5,8,9.2,9.2,,0,1,1,1,23,0,23,513,395,229,1967,475,475,
OL12QJ,OL1 2QJ,OL,61.8,102.5,460,8,,80.6,105.1,374,10,13.6,36,1,,11.9,13.9,36,0,0,1,0,33,3,36,612,472,206,,642,606,208
OL12QN,OL1 2QN,OL,37,30.6,38,9,,36,36,,5.9,5,6.16,2,,5.8,5.8,,0,0,1,0,4,0,4,824,546,155,,992,992,
OL12QP,OL1 2QP,OL,40,76.9,331,8,23,78.4,86.8,331,8,9.7,36,1,6.3,9.8,10.6,36,0,0,2,3,29,1,30,524,345,128,477,501,520,1092
OL12QQ,OL1 2QQ,OL,61.3,77.8,205,,,77.8,77.8,,10,13.8,21,,,13.8,13.8,,0,0,0,0,19,0,19,848,674,,,848,848,
OL12QS,OL1 2QS,OL,79.7,120.4,593,4.5,,95.2,129.7,526.5,19.5,16.1,39,1,,15.6,17.3,37.5,0,1,1,0,23,2,25,535,222,19,,564,533,172
OL12QT,OL1 2QT,OL,79.7,146.1,593,,,118.2,146.1,593,20,18.7,39,,,17.4,18.7,39,0,0,0,0,16,1,17,404,395,,,379,356,0
OL12QU,OL1 2QU,OL,107,167.9,593,,,93.4,167.9,540.6,14.3,18.1,39,,,14,18.1,38.4,0,0,0,0,25,5,30,475,361,,,424,396,253
OL12QW,OL1 2QW,OL,107,106.2,331,,,78.1,106.2,331,10,13,36,,,10.1,13,36,0,0,0,0,8,1,9,902,800,,,941,902,587
OL12QY,OL1 2QY,OL,76.9,106.3,593,3.5,21.5,89.5,113.6,396.5,15,15.9,39,0.5,10.5,15,16.7,36.8,0,2,0,2,47,4,51,438,291,20,456,459,454,387
OL12QZ,OL1 2QZ,OL,76.1,122.6,593,5,13,91.3,138.6,548.7,10.1,15.1,39,1,2,14.6,17,38,1,1,1,1,26,3,29,460,254,363,254,482,477,434
OL12RA,OL1 2RA,OL,60.2,89.9,331,,28,67.5,96.8,331,12.8,14.5,36,,13,11.9,14.6,36,0,0,0,1,8,1,9,270,261,,295,290,267,89
OL12RB,OL1 2RB,OL,78.1,93,331,4,,83,118.4,331,20,16.3,36,0.5,,18.3,20.9,36,0,2,0,0,6,1,7,315,267,5,,438,404,199
OL12RD,OL1 2RD,OL,79.7,94.1,205,3.5,,109.2,109.2,,19.5,14.5,21,1,,16.8,16.8,,1,1,0,0,12,0,12,539,328,128,,563,563,
OL12RF,OL1 2RF,OL,78,162,593,4,,91.7,175.3,593,19.5,18.1,39,1,,15.7,19.6,39,0,1,0,0,10,2,12,425,344,39,,421,351,0
OL12RH,OL1 2RH,OL,39.9,82.6,331,,30,67.5,86.4,331,8.2,10.6,36,,8,8.8,10.8,36,0,0,0,1,13,1,14,579,589,,1202,566,534,123
OL12RQ,OL1 2RQ,OL,68.9,99.7,205,,,99.7,99.7,,18.1,16.7,21,,,16.7,16.7,,0,0,0,0,7,0,7,487,422,,,487,487,
OL12RR,OL1 2RR,OL,34.9,37.5,107,6,20.3,46.3,46.3,,6.4,6.1,10,1,5.8,6.9,6.9,,0,1,1,4,15,0,15,485,312,234,114,617,617,
OL12RT,OL1 2RT,OL,77.6,85.6,107,,,85.5,85.5,,19.5,16,20,,,16,16,,0,0,0,0,11,0,11,628,593,,,628,628,
OL12RX,OL1 2RX,OL,32.3,33.4,40.84,,22,35.3,35.3,,6.4,6.2,6.87,,7,6.2,6.2,,0,0,0,1,6,0,6,428,158,,168,471,471,
OL12RZ,OL1 2RZ,OL,25.7,24.5,41.58,2,22,34.3,34.3,,3.4,4.1,8.51,1,3.7,5.7,5.7,,0,1,0,3,3,0,3,264,266,56,283,315,315,
OL12SA,OL1 2SA,OL,31,28.9,38.47,,22.3,34.4,34.4,,4.9,4.5,5.8,,3.8,5,5,,0,0,0,4,5,0,5,184,134,,102,250,250,
OL12SP,OL1 2SP,OL,33,29.5,42.61,2.5,26,36.3,36.3,,5.1,5,10,0.8,5,5.7,5.7,,0,4,0,14,23,0,23,392,256,15,582,308,308,
OL12SR,OL1 2SR,OL,20.6,18.8,29.1,8,21.5,,,,1.1,1.1,1.22,1,1.3,,,,0,0,1,4,0,0,0,806,812,211,955,,,
OL12SU,OL1 2SU,OL,24.3,21.9,39.94,4,21.8,40,40,,1.4,2.1,7.84,0,1.4,8,8,,0,1,0,5,1,0,1,220,116,116,230,271,271,
OL12SX,OL1 2SX,OL,40,38.1,46.53,,18,41,41,,7.5,6.9,8.22,,2,7.6,7.6,,0,0,0,1,7,0,7,217,122,,342,199,199,
OL12SZ,OL1 2SZ,OL,36.5,103.1,593,,29.5,46,124.1,593,7.8,11.6,39,,5,9.2,13.4,39,0,0,0,2,6,1,7,184,145,,305,144,124,0
OL12TB,OL1 2TB,OL,17.7,15.2,22.34,6,19.8,,,,1.2,1.2,1.21,1,1.3,,,,0,1,1,4,0,0,0,435,189,574,366,,,
OL12TG,OL1 2TG,OL,83.5,109.8,205,,,109.8,109.8,,15.5,15.5,21,,,15.5,15.5,,0,0,0,0,6,0,6,234,97,,,195,195,
OL12TJ,OL1 2TJ,OL,54.8,109.7,460,5,,60.6,127.2,460,10,12.5,36,1,,10.2,14.5,36,0,1,0,0,5,1,6,278,255,34,,383,319,0
OL12TL,OL1 2TL,OL,107,125.9,460,,,94.2,125.9,395.5,10,12.9,36,,,10.2,12.9,36,0,0,0,0,17,2,19,258,177,,,236,245,316
OL12TP,OL1 2TP,OL,41.3,120.1,593,4,25,82.7,146.5,593,6.3,10.9,39,1,5,9.1,12.9,39,0,1,0,1,7,1,8,525,233,22,298,703,616,3
OL12TQ,OL1 2TQ,OL,60.5,58.7,77.06,,,58.7,58.7,,15.2,13.8,20,,,13.8,13.8,,0,0,0,0,6,0,6,483,309,,,483,483,
OL12TR,OL1 2TR,OL,70.8,152.2,593,3,26,115.5,218.3,526.5,8.3,13.6,39,1,4.3,12.3,18.6,37.5,0,1,0,3,6,2,8,343,185,35,449,355,342,302
