postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
RH177HP,RH17 7HP,RH,59.5,53.8,79.67,8,24,65.9,65.9,,10,10.8,20,1,1,13.7,13.7,,0,0,2,1,10,0,10,698,270,0,5,907,907,
RH177HQ,RH17 7HQ,RH,13.2,37.5,160,7.9,15,140,140,,1.2,6.4,30,1,1.1,27.5,27.5,,0,0,7,9,4,0,4,356,221,126,434,585,585,
RH177HS,RH17 7HS,RH,71.7,62,79.82,,17.5,66,66,,18.8,15.5,20,,1.5,16.8,16.8,,0,0,0,2,22,0,22,264,139,,223,268,268,
RH177HY,RH17 7HY,RH,66.1,58.4,79.66,8,23,63.9,63.9,,19.5,14.5,20,0,3,16.3,16.3,,0,0,1,7,54,0,54,478,343,122,159,526,526,
RH177HZ,RH17 7HZ,RH,39.8,42.5,58.87,,25,43.9,43.9,,7.7,7.7,9.88,,7,7.8,7.8,,0,0,0,1,12,0,12,356,237,,63,380,380,
RH177JE,RH17 7JE,RH,27.3,57.2,160,7,24.5,117.7,117.7,,2.4,9.1,30,1,2,21.3,21.3,,0,0,1,4,3,0,3,308,307,49,333,361,361,
RH177JF,RH17 7JF,RH,22.6,79,330,7,19.8,117.7,170.8,330,3.2,12.7,50,1,2.4,21.3,28.5,50,0,0,1,5,3,1,4,399,360,443,232,692,596,307
RH177JG,RH17 7JG,RH,18.8,212.9,1000,9,18.3,,1000,1000,1.2,23.9,115,1,1.3,,115,115,0,0,1,3,0,1,1,403,318,140,519,,318,318
RH177JH,RH17 7JH,RH,14.7,42.3,160,9,14,160,160,,0.8,7.1,30,3,0.7,30,30,,0,0,1,3,1,0,1,129,69,69,39,460,460,
RH177JL,RH17 7JL,RH,17.9,15.6,26.48,5.5,22.3,,,,1.2,1.4,1.9,1,1.7,,,,0,1,1,3,0,0,0,142,144,134,148,,,
RH177JQ,RH17 7JQ,RH,30.2,28.5,39.06,,21.8,35.3,35.3,,7.1,6.5,8.67,,6,7,7,,0,0,0,4,4,0,4,233,113,,148,319,319,
RH177JU,RH17 7JU,RH,76.3,67.2,79.9,,19.5,71.3,71.3,,19.5,16.8,20,,1,18.1,18.1,,0,0,0,2,23,0,23,244,162,,2,265,265,
RH177JW,RH17 7JW,RH,17.5,87.2,550,3,14.6,79,236,550,1.3,13.5,75,1,1.2,20,38.3,75,0,1,0,5,2,1,3,329,154,109,186,666,641,592
RH177LA,RH17 7LA,RH,51.1,52.2,79.67,,20.7,58.5,58.5,,12.5,12.7,20,,2.7,14.7,14.7,,0,0,0,3,15,0,15,271,101,,45,316,316,
RH177LE,RH17 7LE,RH,78.1,70.4,79.91,,19,72.7,72.7,,20,17.6,20,,1,18.3,18.3,,0,0,0,1,22,0,22,422,335,,26,440,440,
