postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
BA215FL,BA21 5FL,BA,54.3,55.5,65.62,,,55.6,55.6,,10,11.4,19.53,,,11.4,11.4,,0,0,0,0,5,0,5,792,408,,,792,792,
BA215FN,BA21 5FN,BA,54.9,54.1,76.33,,,54.1,54.1,,10,11,19.14,,,11,11,,0,0,0,0,26,0,26,562,603,,,562,562,
BA215FP,BA21 5FP,BA,43.5,47,65.4,,,47,47,,10,11,17.53,,,11.1,11.1,,0,0,0,0,11,0,11,802,907,,,802,802,
BA215FQ,BA21 5FQ,BA,38.4,40.4,58.46,,27.7,41.7,41.7,,8,8.1,10.62,,6.7,8.3,8.3,,0,0,0,3,28,0,28,760,535,,1165,717,717,
BA215FR,BA21 5FR,BA,42.5,45,57.38,,,45,45,,6.6,7.6,11.73,,,7.7,7.7,,0,0,0,0,6,0,6,714,690,,,714,714,
BA215FS,BA21 5FS,BA,59,52.7,69.11,7,12,57.3,57.3,,17.8,14.7,20,1,1,16.1,16.1,,0,0,1,2,28,0,28,646,311,627,417,663,663,
BA215FU,BA21 5FU,BA,60.9,60.9,79.67,,,60.9,60.9,,20,18.5,20,,,18.5,18.5,,0,0,0,0,11,0,11,481,348,,,481,481,
BA215FX,BA21 5FX,BA,61.8,60.9,75.66,,,60.9,60.9,,18.7,18.1,20,,,18.2,18.2,,0,0,0,0,13,0,13,511,455,,,511,511,
BA215FY,BA21 5FY,BA,55.6,55.9,75.49,,24,63.8,63.8,,13.9,14.6,20,,9,16,16,,0,0,0,1,4,0,4,777,580,,2037,462,462,
BA215GB,BA21 5GB,BA,73,63.6,80,,23,65.2,65.2,,19.3,16.1,20,,9,16.4,16.4,,0,0,0,1,25,0,25,623,562,,324,635,635,
BA215GD,BA21 5GD,BA,54.1,55.7,68.38,,,55.6,55.6,,17.9,17.8,20,,,17.8,17.8,,0,0,0,0,5,0,5,886,733,,,886,886,
BA215GE,BA21 5GE,BA,66.5,62.5,77.59,,10,64.1,64.1,,19.5,16.5,20,,1,17,17,,0,0,0,1,34,0,34,808,589,,5,831,831,
BA215HA,BA21 5HA,BA,11.6,31.8,80,6.5,11.5,60.2,60.2,,1.2,7.7,20,1,1,15.8,15.8,,0,1,3,2,5,0,5,30,19,18,32,33,33,
BA215HN,BA21 5HN,BA,54.8,56.5,68.03,,,56.4,56.4,,19.4,16.2,20,,,16.2,16.2,,0,0,0,0,9,0,9,233,171,,,233,233,
BA215HR,BA21 5HR,BA,48.8,43.1,74.4,6,26.3,55.6,55.6,,8.6,8.1,17.74,1,5.7,10.3,10.3,,0,1,2,3,13,0,13,43,22,17,19,54,54,
BA215HW,BA21 5HW,BA,39.1,30.7,58.91,6.3,,48.8,48.8,,9.8,8.9,20,1,,15,15,,0,0,3,0,4,0,4,116,79,33,,178,178,
BA215JA,BA21 5JA,BA,56.3,51.5,71.69,,,51.5,51.5,,18.7,15.1,20,,,15.1,15.1,,0,0,0,0,15,0,15,234,200,,,234,234,
BA215JB,BA21 5JB,BA,40,37,74.17,4.9,,53.1,53.1,,10,10.4,20,0.7,,15.2,15.2,,0,3,4,0,14,0,14,460,236,163,,576,576,
BA215JD,BA21 5JD,BA,37.6,30.2,51.75,4.5,13,41.7,41.7,,10,7.7,15.81,1,1,11,11,,0,2,0,1,6,0,6,255,27,6,943,181,181,
BA215JE,BA21 5JE,BA,78.1,65.6,80,6.5,,71.2,71.2,,19.5,16.1,20,1,,17.5,17.5,,0,0,2,0,21,0,21,646,460,59,,702,702,
BA215JF,BA21 5JF,BA,74.3,54.7,80,7.2,29,67.8,67.8,,18.3,13.5,20,0.8,1,17.3,17.3,,0,0,5,1,20,0,20,547,457,460,195,587,587,
BA215JG,BA21 5JG,BA,58.7,48.9,76.62,5.3,,57.5,57.5,,18.9,14.6,20,1,,17.3,17.3,,0,1,2,0,15,0,15,721,774,434,,779,779,
BA215JH,BA21 5JH,BA,77.9,66.8,79.75,,,66.8,66.8,,19.2,16.6,20,,,16.6,16.6,,0,0,0,0,20,0,20,692,516,,,692,692,
BA215JN,BA21 5JN,BA,26.4,27,33.71,,25,33,33,,6,6.2,10,,5.3,9,9,,0,0,0,6,2,0,2,599,299,,424,1125,1125,
BA215JQ,BA21 5JQ,BA,78.1,62.2,78.12,,20,66.5,66.5,,18.2,14.8,19.53,,4,15.9,15.9,,0,0,0,1,10,0,10,1152,960,,816,1186,1186,
BA215JW,BA21 5JW,BA,34.3,33.4,41.46,,23,36,36,,7.7,8.7,12.93,,5,9.5,9.5,,0,0,0,1,4,0,4,357,496,,17,442,442,
BA215JX,BA21 5JX,BA,27.4,27.9,41.87,5,25.9,36.8,36.8,,6.9,7.2,14.6,0,6.5,10.2,10.2,,0,0,1,11,5,0,5,925,772,378,797,1318,1318,
BA215JY,BA21 5JY,BA,27.1,30.1,52.46,4,25.3,45.3,45.3,,5.7,7.4,17.14,0.5,5,13,13,,0,2,0,11,7,0,7,708,520,19,497,1235,1235,
BA215JZ,BA21 5JZ,BA,26.6,28.9,78.17,6,25.3,46.3,46.3,,5.3,6.6,20,1,5.5,11.7,11.7,,0,0,1,23,6,0,6,743,512,38,806,620,620,
BA215LB,BA21 5LB,BA,40,39.5,71.13,9,11,54.5,54.5,,10,10.3,20,1,1,15,15,,0,0,3,1,8,0,8,312,40,9,1242,310,310,
BA215LE,BA21 5LE,BA,40,48.3,79.67,6.8,,63.5,63.5,,10,12.1,20,1,,16.2,16.2,,1,0,3,0,11,0,11,440,199,71,,535,535,
BA215LF,BA21 5LF,BA,25.8,30.9,79.66,7.8,23,52.1,52.1,,6,7.5,20,1.2,5.4,13.3,13.3,,0,1,8,25,19,0,19,546,400,523,625,452,452,
BA215LG,BA21 5LG,BA,32,31.3,40.41,6.7,27.2,36.8,36.8,,6.9,6.5,9.76,1.7,6.4,7.3,7.3,,0,1,2,9,20,0,20,908,676,154,1233,874,874,
BA215LH,BA21 5LH,BA,27.9,26.8,37.63,6.5,24.3,33.5,33.5,,5.7,5.2,7.79,1,4.8,6.4,6.4,,0,0,2,11,10,0,10,483,298,362,457,489,489,
BA215LJ,BA21 5LJ,BA,12.7,19.6,34.89,8,17,35,35,,5.4,5.4,10,1,5.3,10,10,,0,0,2,3,2,0,2,343,229,26,632,227,227,
BA215LL,BA21 5LL,BA,79,76.6,79.98,,,76.5,76.5,,20,19.9,20,,,20,20,,0,0,0,0,6,0,6,1081,1182,,,1081,1081,
BA215LN,BA21 5LN,BA,39.5,39.3,47.25,,,39.3,39.3,,7.4,7.7,9.76,,,7.7,7.7,,0,0,0,0,6,0,6,1323,1277,,,1323,1323,
BA215LP,BA21 5LP,BA,54.9,50.9,80,6,13,58.2,58.2,,17.5,13.9,20,0.8,2,16.1,16.1,,0,2,2,1,30,0,30,686,283,607,0,719,719,
BA215LQ,BA21 5LQ,BA,35,30.7,55.88,2,19,42.3,42.3,,8.1,7,12.65,0.5,5.5,9.3,9.3,,1,1,0,2,7,0,7,429,283,12,352,571,571,
BA215LR,BA21 5LR,BA,68.3,60.2,79.99,9.5,,66.2,66.2,,19.5,15.4,20,1,,17.1,17.1,,0,0,2,0,17,0,17,1689,1192,443,,1835,1835,
BA215LS,BA21 5LS,BA,65.4,57.1,76.92,7,,62.1,62.1,,19.5,16.2,20,1,,17.8,17.8,,0,0,1,0,10,0,10,887,824,12,,975,975,
BA215LT,BA21 5LT,BA,39.4,35.4,79.67,5,,45.5,45.5,,10,8.9,20,1,,11.7,11.7,,1,0,1,0,6,0,6,191,51,469,,99,99,
BA215LU,BA21 5LU,BA,66.9,62.8,80,,,62.8,62.8,,20,16,20,,,16,16,,0,0,0,0,5,0,5,433,288,,,433,433,
BA215LW,BA21 5LW,BA,38.7,39.5,67.14,,26.3,43.9,43.9,,10.2,11.1,20,,7.7,12.2,12.2,,0,0,0,3,9,0,9,401,282,,387,405,405,
BA215LX,BA21 5LX,BA,75.8,64.8,80,3,,67.5,67.5,,19.5,16.2,20,1,,16.8,16.8,,0,1,0,0,23,0,23,592,454,10,,618,618,
BA215LY,BA21 5LY,BA,40,44.9,80,6.7,,59.1,59.1,,10,11,20,1,,14.9,14.9,,0,0,3,0,8,0,8,647,462,498,,703,703,
BA215NB,BA21 5NB,BA,72.7,63.9,79.67,5,,67.6,67.6,,19.5,16.4,20,1,,17.4,17.4,,0,1,0,0,16,0,16,926,545,49,,981,981,
BA215ND,BA21 5ND,BA,73.7,54.4,80,5,,65.4,65.4,,19.5,13.6,20,1,,16.3,16.3,,0,1,1,0,9,0,9,363,195,107,,420,420,
BA215NE,BA21 5NE,BA,67.1,55.2,80,6,,63.9,63.9,,19.2,14.4,20,0.7,,16.8,16.8,,0,0,3,0,17,0,17,675,656,498,,706,706,
BA215NF,BA21 5NF,BA,71.1,59.5,80,8,,66,66,,19.5,14,20,1,,15.6,15.6,,0,0,1,0,8,0,8,670,759,95,,742,742,
BA215NG,BA21 5NG,BA,58.3,54.7,79.4,2,,58.7,58.7,,19.2,14.9,20,1,,15.9,15.9,,0,1,0,0,13,0,13,598,386,0,,598,598,
BA215NH,BA21 5NH,BA,66.8,60.4,80,4,,63.3,63.3,,20,16.2,20,1,,17,17,,0,1,0,0,20,0,20,566,571,182,,586,586,
BA215NN,BA21 5NN,BA,45.3,40.4,75.7,5.7,26.3,61.3,61.3,,10,11.5,20,2,8,17,17,,0,1,2,3,7,0,7,500,150,85,350,742,742,
BA215NQ,BA21 5NQ,BA,66.4,58.9,80,4,,64.5,64.5,,19.5,15.7,20,1,,17.2,17.2,,0,2,1,0,29,0,29,721,506,133,,782,782,
BA215NR,BA21 5NR,BA,63.9,58,76.87,6,28,60.8,60.8,,19.5,16.5,20,1,5,17.4,17.4,,0,0,1,1,30,0,30,646,337,161,504,666,666,
BA215NS,BA21 5NS,BA,39.8,41.4,75.08,8,27.8,44.7,44.7,,9.2,11,20,1,6.3,12.1,12.1,,0,0,1,4,27,0,27,954,799,885,498,1024,1024,
BA215NU,BA21 5NU,BA,19.2,25.2,79.74,6,20.7,48,48,,5.9,5.8,20,2.3,4.3,10.5,10.5,,0,2,2,3,4,0,4,313,270,261,354,334,334,
BA215NW,BA21 5NW,BA,39,39.6,76.48,6.8,22.9,50.5,50.5,,8.4,9.3,20,0.8,4.9,12.1,12.1,,0,0,4,9,26,0,26,596,412,187,596,660,660,
