postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
DT40SD,DT4 0SD,DT,58.2,52.7,72.06,,23,55.7,55.7,,19.5,17,20,,7,18,18,,0,0,0,1,10,0,10,759,341,,151,820,820,
DT40SE,DT4 0SE,DT,41.5,44.7,78.12,9,12,53.4,53.4,,13.6,12.2,20,1,1,15,15,,0,0,1,1,8,0,8,248,115,65,34,298,298,
DT40SF,DT4 0SF,DT,38.3,30.4,77.74,6.5,12,43,43,,9.5,7.2,20,0.8,1,10.7,10.7,,0,2,2,1,9,0,9,455,87,27,20,694,694,
DT40SG,DT4 0SG,DT,40,37.4,73.97,5.8,26,51.8,51.8,,10,10.1,20,0.8,9,14.2,14.2,,0,2,9,1,25,0,25,261,99,126,77,327,327,
DT40SJ,DT4 0SJ,DT,50.7,46.5,79.75,5.6,22,55.2,55.2,,12.4,12.1,20,0.8,2,14.7,14.7,,0,2,3,2,29,0,29,422,229,54,86,509,509,
DT40SN,DT4 0SN,DT,53.8,50.7,78.82,5.5,,55.7,55.7,,15,13.9,20,1,,15.3,15.3,,0,0,2,0,18,0,18,607,555,564,,612,612,
DT40SP,DT4 0SP,DT,38.4,32.4,54.85,4,22,40.9,40.9,,7.7,7.8,19.53,0.8,5,9.9,9.9,,0,4,1,1,18,0,18,626,246,116,5,767,767,
DT40SQ,DT4 0SQ,DT,42.7,44.5,78.68,6,27.5,51.3,51.3,,13.4,13,20,1,8.5,15,15,,0,1,2,2,22,0,22,669,336,48,235,793,793,
DT40SR,DT4 0SR,DT,43.6,41.6,61.76,6.3,,47.2,47.2,,10,11.9,20,1,,13.7,13.7,,0,1,3,0,25,0,25,388,299,100,,434,434,
DT40SS,DT4 0SS,DT,39.1,32.8,55,6.3,30,43.7,43.7,,9.8,8.5,20,0.8,5,12,12,,0,2,2,1,10,0,10,564,451,411,335,649,649,
DT40ST,DT4 0ST,DT,40,37,67.62,4,24,48.6,48.6,,10,10.4,20,0.8,7,13.8,13.8,,1,5,3,2,28,0,28,461,260,251,116,553,553,
DT40SU,DT4 0SU,DT,50.2,45.3,73.82,4.7,24.5,54.3,54.3,,14.9,13.2,20,0.7,5,16,16,,1,1,4,2,32,0,32,451,328,113,722,497,497,
