postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
CM111EL,CM11 1EL,CM,13.1,17.2,80,5,14.2,80,80,,1.2,2.5,20,1,1.1,20,20,,1,1,1,9,1,0,1,476,214,59,598,622,622,
CM111ER,CM11 1ER,CM,54.5,48.2,74.17,5,26,54.2,54.2,,10,9.9,17.87,1,12,10.8,10.8,,0,0,2,1,18,0,18,615,358,13,1763,619,619,
CM111ES,CM11 1ES,CM,39.3,39.3,79.67,,24.6,42.4,42.4,,6.8,7.9,20,,4.7,8.5,8.5,,0,0,0,7,33,0,33,477,380,,465,479,479,
CM111ET,CM11 1ET,CM,44.7,47,78.12,8,22.7,54.2,54.2,,10,11.7,20,1,7.1,13.1,13.1,,0,0,1,7,29,0,29,414,262,315,408,419,419,
CM111EU,CM11 1EU,CM,27.7,24.2,39.06,5,24,37.3,37.3,,5.3,5.1,9.8,1,5.7,7.3,7.3,,0,0,2,3,3,0,3,488,404,4,445,690,690,
CM111EY,CM11 1EY,CM,52.2,56.5,79.59,,,56.5,56.5,,13.7,14.5,20,,,14.5,14.5,,0,0,0,0,6,0,6,423,272,,,424,424,
CM111EZ,CM11 1EZ,CM,26,21.2,30.67,7,23,31,31,,5.1,4,5.67,1,4.3,6,6,,0,0,1,3,1,0,1,938,984,645,873,1424,1424,
CM111GG,CM11 1GG,CM,50.3,48.6,62.13,,,48.6,48.6,,12.6,12.9,18.33,,,12.9,12.9,,0,0,0,0,10,0,10,945,507,,,945,945,
CM111HB,CM11 1HB,CM,65,61.4,79.09,,,61.4,61.4,,17.7,15.8,20,,,15.8,15.8,,0,0,0,0,21,0,21,614,662,,,614,614,
CM111HD,CM11 1HD,CM,55.5,53.2,71.78,3,,55.2,55.2,,12,12.8,19.98,1,,13.3,13.3,,0,1,0,0,26,0,26,393,299,25,,392,392,
CM111HG,CM11 1HG,CM,41.4,43.6,58.87,,,43.5,43.5,,8.8,10.3,19.75,,,10.3,10.3,,0,0,0,0,6,0,6,790,761,,,790,790,
CM111HH,CM11 1HH,CM,23.8,28.8,77.18,8,20.9,48.1,48.1,,3.4,5.7,19.99,1.5,3.1,11.3,11.3,,0,0,2,12,7,0,7,509,305,26,619,458,458,
CM111HJ,CM11 1HJ,CM,77.1,72.6,79.91,,20,76.6,76.6,,20,18.4,20,,0,19.8,19.8,,0,0,0,1,13,0,13,273,147,,10,293,293,
CM111HQ,CM11 1HQ,CM,39.1,43.1,69.13,,,43.1,43.1,,7.8,9,19.74,,,9,9,,0,0,0,0,11,0,11,691,788,,,691,691,
CM111HR,CM11 1HR,CM,32.3,28.4,39.96,8,18,37,37,,6,5.1,8.69,1,2,7.3,7.3,,0,0,1,3,6,0,6,306,82,9,128,393,393,
CM111HS,CM11 1HS,CM,40.4,41.6,78.12,5,19.5,52.1,52.1,,7.9,8.9,18.55,3,4,11,11,,0,1,0,4,12,0,12,401,330,24,568,376,376,
CM111HX,CM11 1HX,CM,40,42.6,79.67,,16.6,66.1,66.1,,10,8.8,20,,0.9,15.8,15.8,,0,0,0,9,10,0,10,305,139,,118,443,443,
CM111HY,CM11 1HY,CM,18.9,23.6,73.7,8,18.7,74,74,,1.1,3.1,19.98,1,1,20,20,,0,0,1,7,1,0,1,302,276,132,295,219,219,
CM111HZ,CM11 1HZ,CM,68.3,63.2,79.67,,29,64.8,64.8,,15.3,15.1,20,,11,15.3,15.3,,0,0,0,1,22,0,22,483,393,,635,476,476,
CM111JA,CM11 1JA,CM,76.3,67.9,80,,,68,68,,19.5,16.5,20,,,16.5,16.5,,0,0,0,0,23,0,23,792,442,,,792,792,
CM111JB,CM11 1JB,CM,65.3,60,73.44,,,60.1,60.1,,15,14.6,19.53,,,14.5,14.5,,0,0,0,0,15,0,15,363,192,,,363,363,
CM111JD,CM11 1JD,CM,53.6,53,78.78,8,24.7,59,59,,11.1,12.9,20,1,4.3,14.7,14.7,,0,0,1,3,22,0,22,362,195,1,116,412,412,
CM111JE,CM11 1JE,CM,54.8,57.1,79.67,,23.3,67.2,67.2,,14.8,13.1,20,,5.7,15.4,15.4,,0,0,0,3,10,0,10,245,219,,361,210,210,
CM111JF,CM11 1JF,CM,78,67.6,80,,21.5,75.2,75.2,,20,16.5,20,,1,19.1,19.1,,0,0,0,2,12,0,12,373,258,,45,428,428,
CM111JG,CM11 1JG,CM,78.1,62.4,79.67,3,,72.3,72.3,,19.5,14.4,20,0,,16.7,16.7,,0,1,0,0,6,0,6,754,655,0,,754,754,
CM111JJ,CM11 1JJ,CM,59.3,56,80,8,17.3,63.2,63.2,,16.6,13.6,20,4,1,15.8,15.8,,0,0,1,6,39,0,39,517,376,1011,262,530,530,
CM111JL,CM11 1JL,CM,60.4,59,79.67,,,59,59,,11.1,14,20,,,14,14,,0,0,0,0,12,0,12,503,310,,,503,503,
CM111JR,CM11 1JR,CM,9.5,9.2,13.04,7.3,11.7,,,,1,1,1.09,1,1,,,,0,1,3,3,0,0,0,256,257,210,317,,,
CM111JT,CM11 1JT,CM,12.5,13.1,20.45,6.3,16.5,,,,1.2,1,1.25,0.7,1.2,,,,0,1,2,6,0,0,0,186,147,193,182,,,
CM111JZ,CM11 1JZ,CM,46.4,45.7,78.24,2,23.3,53.1,53.1,,8.4,9.8,20,1,4.7,11.5,11.5,,0,1,0,3,15,0,15,408,364,146,348,383,383,
CM111LA,CM11 1LA,CM,14.9,19.8,49.22,0,17.8,49,49,,3.7,5.3,18.56,1,3.6,19,19,,1,0,0,5,1,0,1,533,289,0,235,2023,2023,
CM111LB,CM11 1LB,CM,27.2,25.7,50.71,7.5,21,39.7,39.7,,6.4,6.1,9.82,3,7,8,8,,0,0,2,1,3,0,3,425,319,120,1115,398,398,
CM111LE,CM11 1LE,CM,15.3,64.1,330,2,17,,330,330,1.2,9.7,50,1,2,,50,50,2,0,0,3,0,1,1,314,147,86,523,,145,145
CM111LH,CM11 1LH,CM,8.4,8,16.12,4,13,,,,1.1,1,1.17,1,1,,,,2,1,1,3,0,0,0,235,79,124,383,,,
CM111LJ,CM11 1LJ,CM,9.2,8.5,13.01,7.3,12.5,,,,1.2,1,1.21,1,1,,,,0,2,5,2,0,0,0,409,355,396,453,,,
CM111LN,CM11 1LN,CM,52.8,51.3,66.6,,20,53.5,53.5,,11.6,11.9,19.04,,1,12.6,12.6,,0,0,0,1,15,0,15,716,628,,612,723,723,
CM111LP,CM11 1LP,CM,12.1,11.2,17.72,6,14.7,,,,1.2,1.3,1.91,1,1.7,,,,0,1,1,3,0,0,0,517,211,196,732,,,
CM111LQ,CM11 1LQ,CM,43,45.3,76.01,,13,50.3,50.3,,10,11.7,20,,1,13.3,13.3,,0,0,0,2,13,0,13,427,393,,349,439,439,
CM111LR,CM11 1LR,CM,47.8,48.7,75.69,,24,53.6,53.6,,11.8,12.2,19.06,,10,12.8,12.8,,0,0,0,1,5,0,5,630,592,,1110,534,534,
CM111LS,CM11 1LS,CM,53.3,47.6,79.66,6.8,15,55.4,55.4,,10,12.4,20,1,3.3,14.6,14.6,,0,0,4,4,38,0,38,370,280,78,258,413,413,
CM111LT,CM11 1LT,CM,57.9,58.2,74.21,,,58.2,58.2,,16.9,14.1,20,,,14.1,14.1,,0,0,0,0,9,0,9,325,225,,,325,325,
CM111LU,CM11 1LU,CM,35,43.3,79.67,10,20.2,64.3,64.3,,7.3,9.1,20,1,1.7,15.6,15.6,,0,0,1,14,17,0,17,462,254,35,319,605,605,
CM111LW,CM11 1LW,CM,3.8,3.6,4.51,3.5,,,,,1,0.9,1.16,1,,,,,0,6,0,0,0,0,0,324,185,324,,,,
CM111LX,CM11 1LX,CM,22.2,35.7,79.67,7,19.9,69.2,69.2,,1.1,6.2,20,0.5,1,15.8,15.8,,0,1,1,9,6,0,6,312,194,104,286,420,420,
CM111LY,CM11 1LY,CM,40.5,41.2,79.67,8,24,62.3,62.3,,10,9.9,20,0.5,1,16.8,16.8,,0,0,2,1,4,0,4,218,64,1,10,378,378,
CM111NA,CM11 1NA,CM,77,72.3,79.76,,21,76.9,76.9,,19.8,18.1,20,,1,19.7,19.7,,0,0,0,1,11,0,11,564,552,,353,584,584,
CM111NB,CM11 1NB,CM,58.8,55.2,80,7,23.7,63.5,63.5,,13.1,12.8,20,1,5,14.8,14.8,,0,0,1,3,17,0,17,339,226,432,495,306,306,
CM111ND,CM11 1ND,CM,71.8,58.6,76.02,,20,66.4,66.4,,18.6,14.9,19.98,,1,17.8,17.8,,0,0,0,1,5,0,5,637,418,,418,553,553,
CM111NE,CM11 1NE,CM,59.8,57.7,79.67,,29,59.7,59.7,,11.8,12.9,20,,4.5,13.5,13.5,,0,0,0,2,28,0,28,670,614,,285,697,697,
CM111NF,CM11 1NF,CM,48.9,52.1,79.66,,20,54.8,54.8,,10,11.7,20,,3,12.4,12.4,,0,0,0,3,35,0,35,529,323,,102,566,566,
CM111NH,CM11 1NH,CM,28.3,29.4,42.43,,22.2,40,40,,6.6,6,9.69,,5.2,7.3,7.3,,0,0,0,6,4,0,4,474,406,,397,590,590,
CM111NJ,CM11 1NJ,CM,48.8,46.6,73.62,,20,50.7,50.7,,8.9,8.8,16.41,,3.5,9.7,9.7,,0,0,0,2,13,0,13,333,159,,104,368,368,
CM111NN,CM11 1NN,CM,19.1,18.7,31.89,6.5,20.1,31.3,31.3,,1.1,2.1,6,1,1.9,4.3,4.3,,0,1,3,8,3,0,3,312,286,239,333,249,249,
CM111NQ,CM11 1NQ,CM,39,38.4,52.39,,21.3,41.1,41.1,,6.7,6.4,9.88,,2.7,6.9,6.9,,0,0,0,3,19,0,19,667,548,,309,723,723,
CM111NR,CM11 1NR,CM,29.3,26.8,70.38,6.2,20.6,41.8,41.8,,6,5.7,18.47,0.8,4.6,9,9,,0,1,4,5,9,0,9,333,311,107,207,492,492,
CM111NS,CM11 1NS,CM,54.8,43.8,80,6.2,,54.3,54.3,,10,9.5,20,0.8,,11.9,11.9,,1,0,4,0,18,0,18,510,401,124,,617,617,
CM111NU,CM11 1NU,CM,49.2,52.8,79.67,,27,54,54,,10,12.2,20,,3,12.7,12.7,,0,0,0,1,21,0,21,322,328,,244,325,325,
CM111NX,CM11 1NX,CM,35,34.7,39.37,,29,36.7,36.7,,5.9,6.2,8.56,,5.5,6.5,6.5,,0,0,0,2,6,0,6,973,1129,,77,1272,1272,
CM111NY,CM11 1NY,CM,33.1,35,57.28,,19.8,40.5,40.5,,7,6.4,8.68,,3.8,7.4,7.4,,0,0,0,4,11,0,11,816,632,,545,914,914,
CM111NZ,CM11 1NZ,CM,31.3,29,56.17,8,16.5,40.5,40.5,,6.8,5.6,10.17,1,2,8.5,8.5,,0,0,1,2,4,0,4,438,225,0,161,686,686,
CM111PA,CM11 1PA,CM,54.8,51.9,79.67,8,20,57,57,,10,11.9,20,1,6,13,13,,0,0,1,2,21,0,21,563,695,0,377,580,580,
