postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
M275QD,M27 5QD,M,107,166.6,550,,19,95.2,175.8,417.8,19.5,22.2,75,,1,14.9,23.5,49.3,0,0,0,1,12,4,16,590,369,,73,595,623,705
M275QE,M27 5QE,M,107,147.8,331,,12,128,163.8,330.7,10,16.4,50,,1,13.4,18.2,40.7,0,0,0,2,14,3,17,426,356,,114,477,462,393
M275QF,M27 5QF,M,107,178.4,593,,19.5,103.2,195.2,452.8,19.4,21.5,75,,1,15.3,23.7,47.2,0,0,0,2,14,5,19,537,349,,240,518,484,387
M275QG,M27 5QG,M,107,127.1,331,,16,120.4,134.5,331,19.5,15.9,36,,1,14.4,15.9,36,0,0,0,1,14,1,15,701,424,,50,597,698,2108
M275QH,M27 5QH,M,65.8,122.6,593,5,18.5,104.5,158.8,593,10,12.2,39,1,1,13.1,16,39,0,0,1,2,8,1,9,373,84,0,51,450,403,31
M275QJ,M27 5QJ,M,79.9,104.4,460,,,89.6,104.4,460,19.1,17.1,36,,,15.6,16.4,36,0,0,0,0,24,1,25,688,338,,,679,688,919
M275QL,M27 5QL,M,78.1,120.6,331,10,,106.3,134.4,331,19.7,18.6,36,1,,18.6,20.8,36,0,0,1,0,7,1,8,596,427,528,,666,605,175
M275QP,M27 5QP,M,205,182.5,331,,19,185.4,209.7,331,21,18.7,36,,1,18.8,21.7,36,0,0,0,1,5,1,6,634,628,,13,728,738,787
M275QQ,M27 5QQ,M,107,159.1,593,,19,108.6,174.7,505.3,19.3,18,50,,1,15.3,19.9,42.7,0,0,0,2,15,3,18,414,259,,46,451,432,335
M275QS,M27 5QS,M,205,254.4,1096,,21,155.6,296.8,673.3,21,23.7,49,,10.5,20.5,26.2,41.3,0,0,0,2,8,3,11,297,131,,218,293,285,262
M275QT,M27 5QT,M,107,170.6,1000,4,18.5,104.6,194.2,552.8,19.5,23.8,115,1,5.5,16.2,26.8,69,0,1,0,2,16,4,20,415,348,28,72,469,468,465
M275QU,M27 5QU,M,133.5,174.2,593,,16,126.5,184.8,418,20.3,21.7,50,,1,18.5,23.1,41.7,0,0,0,1,12,3,15,624,515,,58,641,578,327
