postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
ME97AR,ME9 7AR,ME,78.9,109.7,328.3,3,,109.3,123,328,19.8,21.4,50,0.5,,22.3,24,50,0,2,0,0,15,1,16,519,542,79,,558,574,806
ME97AS,ME9 7AS,ME,78.1,101.8,328.85,,,79.1,101.8,328.5,19.5,21,49.96,,,18.1,21,50,0,0,0,0,20,2,22,412,240,,,417,412,364
ME97AT,ME9 7AT,ME,55.6,64,148.22,3,,67.6,67.6,,16.9,15.2,21.54,1,,16.1,16.1,,0,1,0,0,17,0,17,529,246,49,,558,558,
ME97AU,ME9 7AU,ME,39.9,36.4,59.99,3,20,44.8,44.8,,7.4,7.7,15.21,1,3.7,9.6,9.6,,1,0,1,3,14,0,14,472,416,5,635,437,437,
ME97AX,ME9 7AX,ME,53,46.9,66.6,4.5,,53.5,53.5,,16.6,14,20,1,,16,16,,0,2,0,0,13,0,13,778,663,354,,843,843,
ME97AY,ME9 7AY,ME,56.8,65.9,328.91,2.5,24,66.8,74.1,329,17.1,15.7,49.96,0.8,12,16.5,17.4,50,1,3,0,1,35,1,36,500,286,88,22,536,546,874
ME97AZ,ME9 7AZ,ME,79.9,102.1,159.96,,,102.1,102.1,,20,20.5,29.99,,,20.6,20.6,,0,0,0,0,7,0,7,619,498,,,619,619,
ME97BD,ME9 7BD,ME,69.9,94.8,159.93,,,94.8,94.8,,20,18.9,29.87,,,18.8,18.8,,0,0,0,0,12,0,12,326,106,,,326,326,
ME97BF,ME9 7BF,ME,76.2,69,79.91,,,69,69,,19.5,18.2,20,,,18.1,18.1,,0,0,0,0,20,0,20,558,475,,,530,530,
ME97BG,ME9 7BG,ME,58.8,61.5,158.39,,24,64,64,,19.5,16,21.83,,4,16.7,16.7,,0,0,0,1,15,0,15,460,423,,442,461,461,
ME97BH,ME9 7BH,ME,38.4,37,54.83,2,25,41.2,41.2,,9.7,8.8,17.78,1,5.3,9.9,9.9,,1,0,0,3,17,0,17,563,260,46,204,657,657,
ME97BJ,ME9 7BJ,ME,53.3,53.7,68.42,,,53.8,53.8,,17.5,15.9,20,,,15.9,15.9,,0,0,0,0,9,0,9,703,660,,,703,703,
ME97BL,ME9 7BL,ME,32.8,30,49.09,3.6,26.1,37.2,37.2,,8.3,7.3,15.61,0.7,7,9,9,,1,5,1,8,30,0,30,500,383,239,325,608,608,
ME97BN,ME9 7BN,ME,34.4,33.7,43.99,,18.5,35.8,35.8,,7,7.1,9.76,,5.5,7.4,7.4,,0,0,0,2,15,0,15,409,244,,12,462,462,
ME97BQ,ME9 7BQ,ME,43.8,39.3,62.95,5.3,,48.4,48.4,,10,10.8,20,1,,13.4,13.4,,0,1,3,0,15,0,15,494,309,84,,538,538,
ME97BS,ME9 7BS,ME,18.8,17.4,25.72,9,20.3,,,,3.4,2.8,3.82,1,3.3,,,,0,0,2,6,0,0,0,325,362,4,432,,,
ME97BW,ME9 7BW,ME,41.3,41.2,63.11,4,16,46.3,46.3,,9.1,8.3,13.11,1,3,9.3,9.3,,0,1,0,1,12,0,12,298,167,189,180,317,317,
ME97BY,ME9 7BY,ME,19.9,20.4,31.2,,18.5,31,31,,1.2,2.1,6.81,,1.3,7,7,,0,0,0,6,1,0,1,852,567,,760,1404,1404,
ME97DD,ME9 7DD,ME,14.7,17.8,78.12,4,16.2,57.5,57.5,,1.3,2.4,19.53,0.8,1.3,13,13,,1,1,2,15,2,0,2,489,332,175,473,1246,1246,
ME97DF,ME9 7DF,ME,38.3,33.8,54.06,6.8,23.7,42,42,,7.3,6.3,9.59,0.8,5,7.8,7.8,,0,1,3,6,21,0,21,367,290,229,206,440,440,
ME97DG,ME9 7DG,ME,26.1,23.1,35.15,3,23.3,32.5,32.5,,5.9,5.1,6.94,1,5.5,6.5,6.5,,0,1,0,4,2,0,2,328,286,286,293,418,418,
